# wavelength flux error
4.72388e+03 3.10935e-17 7.34543e-19
4.72488e+03 3.30746e-17 7.53126e-19
4.72588e+03 3.06321e-17 7.53513e-19
4.72688e+03 2.88890e-17 6.93541e-19
4.72788e+03 2.57464e-17 6.91157e-19
4.72888e+03 3.17225e-17 6.61617e-19
4.72988e+03 3.11019e-17 6.57146e-19
4.73088e+03 2.65359e-17 7.18289e-19
4.73188e+03 3.21542e-17 6.82463e-19
4.73288e+03 2.56872e-17 6.44323e-19
4.73388e+03 3.14691e-17 6.81786e-19
4.73488e+03 2.99468e-17 6.84118e-19
4.73588e+03 2.83960e-17 6.94961e-19
4.73688e+03 2.90158e-17 7.28363e-19
4.73788e+03 3.43775e-17 7.10823e-19
4.73888e+03 3.16420e-17 7.53693e-19
4.73988e+03 3.12339e-17 7.24150e-19
4.74088e+03 2.97571e-17 7.44854e-19
4.74188e+03 3.35101e-17 7.39703e-19
4.74288e+03 2.92778e-17 6.80760e-19
4.74388e+03 3.22975e-17 7.07960e-19
4.74488e+03 3.00521e-17 7.01594e-19
4.74588e+03 2.94540e-17 7.07453e-19
4.74688e+03 2.56024e-17 6.60167e-19
4.74788e+03 3.18836e-17 7.42624e-19
4.74888e+03 2.81537e-17 7.40875e-19
4.74988e+03 3.26267e-17 6.88582e-19
4.75088e+03 3.25854e-17 7.75439e-19
4.75188e+03 3.33495e-17 7.36666e-19
4.75288e+03 2.87465e-17 7.59814e-19
4.75388e+03 2.65642e-17 6.45348e-19
4.75488e+03 3.08830e-17 7.18508e-19
4.75588e+03 3.20030e-17 7.53419e-19
4.75688e+03 3.15146e-17 7.90850e-19
4.75788e+03 3.10408e-17 7.95472e-19
4.75888e+03 3.51966e-17 8.19910e-19
4.75988e+03 3.15932e-17 7.33770e-19
4.76088e+03 3.16965e-17 7.77556e-19
4.76188e+03 3.10873e-17 7.14254e-19
4.76288e+03 2.81482e-17 6.78457e-19
4.76388e+03 3.13153e-17 7.57133e-19
4.76488e+03 3.35401e-17 7.67705e-19
4.76588e+03 3.39414e-17 7.82483e-19
4.76688e+03 2.65061e-17 8.15546e-19
4.76788e+03 3.26996e-17 7.06329e-19
4.76888e+03 3.02721e-17 7.41148e-19
4.76988e+03 3.09730e-17 7.73656e-19
4.77088e+03 3.30929e-17 7.62373e-19
4.77188e+03 2.48237e-17 7.44948e-19
4.77288e+03 2.96096e-17 8.28529e-19
4.77389e+03 3.29618e-17 7.60856e-19
4.77489e+03 3.10249e-17 8.45417e-19
4.77589e+03 3.12190e-17 7.75005e-19
4.77689e+03 3.11420e-17 8.23806e-19
4.77789e+03 2.77142e-17 7.63747e-19
4.77889e+03 2.84135e-17 7.54472e-19
4.77989e+03 2.95395e-17 7.93864e-19
4.78089e+03 3.19727e-17 7.67237e-19
4.78189e+03 2.69987e-17 7.80633e-19
4.78289e+03 2.68831e-17 7.32971e-19
4.78389e+03 2.54197e-17 7.35133e-19
4.78489e+03 2.69247e-17 7.02197e-19
4.78589e+03 2.97592e-17 7.67808e-19
4.78689e+03 3.10955e-17 7.65003e-19
4.78789e+03 3.01382e-17 8.01099e-19
4.78889e+03 2.90777e-17 7.47098e-19
4.78989e+03 3.03584e-17 7.78001e-19
4.79089e+03 3.20959e-17 7.67130e-19
4.79189e+03 2.65141e-17 8.40677e-19
4.79289e+03 2.67958e-17 7.72096e-19
4.79389e+03 2.92887e-17 7.19476e-19
4.79489e+03 3.27587e-17 8.37457e-19
4.79589e+03 3.39685e-17 8.23323e-19
4.79689e+03 2.99046e-17 8.70021e-19
4.79789e+03 3.54226e-17 8.30388e-19
4.79889e+03 2.55397e-17 7.42508e-19
4.79989e+03 2.91666e-17 8.05108e-19
4.80089e+03 2.74919e-17 7.49675e-19
4.80189e+03 3.11679e-17 7.19717e-19
4.80289e+03 2.53540e-17 7.90990e-19
4.80389e+03 2.83980e-17 7.23112e-19
4.80489e+03 2.96214e-17 8.47446e-19
4.80589e+03 2.61610e-17 7.96637e-19
4.80689e+03 2.73552e-17 8.34836e-19
4.80789e+03 3.64479e-17 8.32752e-19
4.80889e+03 2.93450e-17 7.83469e-19
4.80989e+03 2.62093e-17 7.63657e-19
4.81089e+03 2.78953e-17 7.68210e-19
4.81189e+03 2.66220e-17 7.14557e-19
4.81289e+03 2.92014e-17 7.23182e-19
4.81389e+03 2.83531e-17 8.13225e-19
4.81489e+03 3.25736e-17 8.58613e-19
4.81589e+03 2.98258e-17 8.40196e-19
4.81689e+03 2.56441e-17 7.82690e-19
4.81789e+03 3.12833e-17 8.49645e-19
4.81889e+03 2.82311e-17 9.46957e-19
4.81989e+03 2.59058e-17 8.46419e-19
4.82089e+03 3.84766e-17 1.02006e-18
4.82189e+03 3.80504e-17 1.12785e-18
4.82289e+03 2.78041e-17 9.59412e-19
4.82389e+03 2.47177e-17 7.92622e-19
4.82489e+03 2.39731e-17 8.40106e-19
4.82589e+03 3.42416e-17 8.54060e-19
4.82689e+03 2.41760e-17 9.92620e-19
4.82790e+03 2.60477e-17 8.80113e-19
4.82890e+03 3.68683e-17 9.67915e-19
4.82990e+03 2.66757e-17 8.61596e-19
4.83090e+03 3.17942e-17 8.65892e-19
4.83190e+03 3.23359e-17 9.10786e-19
4.83290e+03 3.55721e-17 8.49510e-19
4.83390e+03 2.51514e-17 8.00737e-19
4.83490e+03 2.59755e-17 8.27807e-19
4.83590e+03 3.36711e-17 8.80383e-19
4.83690e+03 3.15105e-17 8.42894e-19
4.83790e+03 2.97324e-17 9.07685e-19
4.83890e+03 2.60868e-17 8.92214e-19
4.83990e+03 3.17122e-17 8.16010e-19
4.84090e+03 3.41899e-17 8.57472e-19
4.84190e+03 3.14295e-17 8.37917e-19
4.84290e+03 3.29399e-17 8.80600e-19
4.84390e+03 3.15961e-17 8.88129e-19
4.84490e+03 2.75457e-17 8.43710e-19
4.84590e+03 2.93724e-17 7.87263e-19
4.84690e+03 3.00799e-17 8.59161e-19
4.84790e+03 2.69541e-17 8.02429e-19
4.84890e+03 2.58087e-17 7.87276e-19
4.84990e+03 2.79642e-17 7.65780e-19
4.85090e+03 2.75329e-17 7.26208e-19
4.85190e+03 2.97457e-17 7.51200e-19
4.85290e+03 3.89146e-17 8.06840e-19
4.85390e+03 3.00169e-17 8.36421e-19
4.85490e+03 2.87846e-17 7.25074e-19
4.85590e+03 2.56591e-17 7.33436e-19
4.85690e+03 2.67042e-17 7.01825e-19
4.85790e+03 2.77939e-17 6.90925e-19
4.85890e+03 2.57404e-17 6.97339e-19
4.85990e+03 2.84004e-17 7.50639e-19
4.86090e+03 2.54256e-17 7.25226e-19
4.86190e+03 3.13649e-17 7.84097e-19
4.86290e+03 3.08883e-17 7.50728e-19
4.86390e+03 2.59959e-17 7.42556e-19
4.86490e+03 2.68513e-17 7.26568e-19
4.86590e+03 2.97568e-17 6.64259e-19
4.86690e+03 3.14653e-17 7.04454e-19
4.86790e+03 2.58816e-17 7.17422e-19
4.86890e+03 3.35562e-17 7.55963e-19
4.86990e+03 2.70600e-17 7.36732e-19
4.87090e+03 2.88346e-17 6.99381e-19
4.87190e+03 2.78271e-17 7.23565e-19
4.87290e+03 3.37933e-17 7.29904e-19
4.87390e+03 3.00087e-17 6.93821e-19
4.87490e+03 2.97443e-17 7.02846e-19
4.87590e+03 3.20572e-17 7.14033e-19
4.87690e+03 2.94650e-17 7.52365e-19
4.87790e+03 3.20344e-17 6.79843e-19
4.87890e+03 2.96171e-17 6.85431e-19
4.87990e+03 2.77076e-17 7.25346e-19
4.88090e+03 3.07919e-17 7.27393e-19
4.88191e+03 2.77061e-17 7.36994e-19
4.88291e+03 2.92348e-17 7.23063e-19
4.88391e+03 3.05477e-17 6.83959e-19
4.88491e+03 3.70642e-17 7.25788e-19
4.88591e+03 3.00468e-17 6.55018e-19
4.88691e+03 2.95714e-17 6.55317e-19
4.88791e+03 2.81433e-17 6.85103e-19
4.88891e+03 3.07236e-17 7.53752e-19
4.88991e+03 3.08610e-17 6.60593e-19
4.89091e+03 2.77052e-17 6.41257e-19
4.89191e+03 3.42064e-17 7.07242e-19
4.89291e+03 2.91159e-17 6.97494e-19
4.89391e+03 2.82788e-17 6.80525e-19
4.89491e+03 2.97987e-17 6.28551e-19
4.89591e+03 2.88923e-17 6.24436e-19
4.89691e+03 3.01926e-17 6.89534e-19
4.89791e+03 2.63705e-17 6.31551e-19
4.89891e+03 3.28573e-17 6.48287e-19
4.89991e+03 3.25633e-17 6.58689e-19
4.90091e+03 2.79854e-17 6.20554e-19
4.90191e+03 2.97797e-17 6.73082e-19
4.90291e+03 3.07483e-17 6.68866e-19
4.90391e+03 3.30590e-17 6.73211e-19
4.90491e+03 3.48334e-17 6.85300e-19
4.90591e+03 3.00473e-17 6.63929e-19
4.90691e+03 2.86193e-17 6.45199e-19
4.90791e+03 3.19045e-17 6.96713e-19
4.90891e+03 2.90966e-17 6.39281e-19
4.90991e+03 3.41861e-17 6.26959e-19
4.91091e+03 3.22965e-17 7.09521e-19
4.91191e+03 2.98495e-17 6.21826e-19
4.91291e+03 2.91475e-17 6.28092e-19
4.91391e+03 2.54041e-17 5.98269e-19
4.91491e+03 2.85175e-17 5.98046e-19
4.91591e+03 3.20049e-17 6.52781e-19
4.91691e+03 2.30234e-17 5.97412e-19
4.91791e+03 2.71178e-17 5.96441e-19
4.91891e+03 3.19580e-17 6.66264e-19
4.91991e+03 3.14791e-17 6.78904e-19
4.92091e+03 2.93582e-17 6.45278e-19
4.92191e+03 2.05539e-17 5.54152e-19
4.92291e+03 2.81043e-17 6.36496e-19
4.92391e+03 2.76967e-17 6.27961e-19
4.92491e+03 2.58055e-17 6.39736e-19
4.92591e+03 2.83787e-17 6.19607e-19
4.92691e+03 2.95427e-17 5.98099e-19
4.92791e+03 3.00442e-17 5.79622e-19
4.92891e+03 3.02370e-17 6.35726e-19
4.92991e+03 2.62440e-17 5.87052e-19
4.93091e+03 2.69346e-17 6.16681e-19
4.93191e+03 2.68645e-17 5.75985e-19
4.93291e+03 2.77314e-17 6.06509e-19
4.93391e+03 2.84462e-17 5.63697e-19
4.93491e+03 2.28868e-17 5.48488e-19
4.93592e+03 2.62391e-17 6.11450e-19
4.93692e+03 2.81547e-17 6.11724e-19
4.93792e+03 3.26889e-17 6.29411e-19
4.93892e+03 3.00283e-17 6.36285e-19
4.93992e+03 3.15020e-17 6.39024e-19
4.94092e+03 2.93160e-17 5.76417e-19
4.94192e+03 2.92824e-17 6.15897e-19
4.94292e+03 2.97215e-17 5.93015e-19
4.94392e+03 3.34317e-17 6.13101e-19
4.94492e+03 2.87155e-17 6.07231e-19
4.94592e+03 2.93855e-17 6.17822e-19
4.94692e+03 2.83136e-17 5.84789e-19
4.94792e+03 3.01032e-17 6.52148e-19
4.94892e+03 3.10896e-17 6.51279e-19
4.94992e+03 3.12970e-17 6.10907e-19
4.95092e+03 2.79074e-17 6.05851e-19
4.95192e+03 2.94512e-17 6.44361e-19
4.95292e+03 3.30949e-17 6.39325e-19
4.95392e+03 2.70067e-17 6.09367e-19
4.95492e+03 2.59684e-17 6.27197e-19
4.95592e+03 2.89567e-17 5.94233e-19
4.95692e+03 2.78875e-17 5.81455e-19
4.95792e+03 2.92448e-17 6.28621e-19
4.95892e+03 3.15300e-17 6.32122e-19
4.95992e+03 2.62454e-17 5.99616e-19
4.96092e+03 2.63708e-17 5.88522e-19
4.96192e+03 3.01940e-17 5.84834e-19
4.96292e+03 2.73615e-17 6.18795e-19
4.96392e+03 2.75002e-17 5.99288e-19
4.96492e+03 2.77162e-17 6.20893e-19
4.96592e+03 2.77318e-17 5.69213e-19
4.96692e+03 3.35554e-17 6.19874e-19
4.96792e+03 2.76727e-17 6.44413e-19
4.96892e+03 2.64557e-17 6.15455e-19
4.96992e+03 3.12482e-17 6.36059e-19
4.97092e+03 2.77221e-17 5.83800e-19
4.97192e+03 2.69583e-17 5.91577e-19
4.97292e+03 3.20620e-17 6.43100e-19
4.97392e+03 2.85568e-17 6.25035e-19
4.97492e+03 2.69948e-17 6.32598e-19
4.97592e+03 2.98610e-17 6.60393e-19
4.97692e+03 3.24662e-17 6.14759e-19
4.97792e+03 2.86906e-17 5.98162e-19
4.97892e+03 2.62843e-17 6.59485e-19
4.97992e+03 3.06537e-17 6.22790e-19
4.98092e+03 2.85312e-17 5.99275e-19
4.98192e+03 2.50378e-17 6.24020e-19
4.98292e+03 2.95684e-17 5.86235e-19
4.98392e+03 2.97053e-17 5.55838e-19
4.98492e+03 2.90477e-17 6.10224e-19
4.98592e+03 2.37837e-17 6.37201e-19
4.98692e+03 2.91990e-17 6.36188e-19
4.98792e+03 2.52847e-17 5.83635e-19
4.98892e+03 2.80322e-17 5.87732e-19
4.98993e+03 3.01262e-17 6.04694e-19
4.99093e+03 2.74676e-17 5.88161e-19
4.99193e+03 2.90169e-17 5.93489e-19
4.99293e+03 2.91117e-17 6.29325e-19
4.99393e+03 2.87807e-17 6.06991e-19
4.99493e+03 2.66179e-17 6.06296e-19
4.99593e+03 2.49216e-17 5.75417e-19
4.99693e+03 2.81708e-17 6.16525e-19
4.99793e+03 2.88576e-17 6.24989e-19
4.99893e+03 2.83706e-17 6.53084e-19
4.99993e+03 2.99675e-17 6.49078e-19
5.00093e+03 2.77115e-17 5.80134e-19
5.00193e+03 3.11120e-17 6.64545e-19
5.00293e+03 2.94626e-17 6.56217e-19
5.00393e+03 2.67059e-17 6.27529e-19
5.00493e+03 2.61218e-17 6.21156e-19
5.00593e+03 3.09599e-17 6.20882e-19
5.00693e+03 2.75146e-17 6.16893e-19
5.00793e+03 2.92604e-17 6.02380e-19
5.00893e+03 2.90714e-17 6.61207e-19
5.00993e+03 2.68085e-17 6.02679e-19
5.01093e+03 2.59832e-17 6.21430e-19
5.01193e+03 3.21268e-17 6.32481e-19
5.01293e+03 2.88219e-17 6.35835e-19
5.01393e+03 2.71576e-17 6.54554e-19
5.01493e+03 2.85031e-17 5.93634e-19
5.01593e+03 2.89647e-17 6.29589e-19
5.01693e+03 3.12676e-17 6.42409e-19
5.01793e+03 2.80105e-17 6.51899e-19
5.01893e+03 2.82277e-17 5.65404e-19
5.01993e+03 2.88730e-17 6.35555e-19
5.02093e+03 3.25389e-17 7.15865e-19
5.02193e+03 2.95908e-17 6.01779e-19
5.02293e+03 3.04849e-17 6.32918e-19
5.02393e+03 2.52221e-17 6.58721e-19
5.02493e+03 2.82484e-17 6.44701e-19
5.02593e+03 3.38037e-17 6.66170e-19
5.02693e+03 2.79782e-17 5.96412e-19
5.02793e+03 2.45222e-17 6.03095e-19
5.02893e+03 3.04505e-17 6.91171e-19
5.02993e+03 3.28843e-17 7.37557e-19
5.03093e+03 3.03171e-17 6.57787e-19
5.03193e+03 2.69818e-17 6.09205e-19
5.03293e+03 2.75138e-17 6.01259e-19
5.03393e+03 3.02728e-17 6.61488e-19
5.03493e+03 2.87140e-17 6.53127e-19
5.03593e+03 2.64668e-17 5.75556e-19
5.03693e+03 2.73564e-17 5.95804e-19
5.03793e+03 2.54529e-17 6.46991e-19
5.03893e+03 2.53648e-17 5.88775e-19
5.03993e+03 2.81997e-17 6.47543e-19
5.04093e+03 2.70060e-17 6.18861e-19
5.04193e+03 2.34247e-17 5.93424e-19
5.04293e+03 2.80819e-17 6.17020e-19
5.04394e+03 2.25473e-17 6.68708e-19
5.04494e+03 2.47590e-17 6.58641e-19
5.04594e+03 2.92279e-17 6.06880e-19
5.04694e+03 2.19492e-17 6.41643e-19
5.04794e+03 2.43549e-17 6.64507e-19
5.04894e+03 2.76282e-17 6.88954e-19
5.04994e+03 2.92647e-17 7.03499e-19
5.05094e+03 2.74844e-17 6.57474e-19
5.05194e+03 2.70440e-17 7.02545e-19
5.05294e+03 2.71910e-17 6.57541e-19
5.05394e+03 2.62689e-17 6.46079e-19
5.05494e+03 2.75103e-17 7.18326e-19
5.05594e+03 2.81437e-17 6.80408e-19
5.05694e+03 2.38018e-17 5.80182e-19
5.05794e+03 2.65813e-17 6.65594e-19
5.05894e+03 3.08769e-17 6.53116e-19
5.05994e+03 2.84344e-17 6.56894e-19
5.06094e+03 2.98218e-17 6.36610e-19
5.06194e+03 2.83140e-17 6.65417e-19
5.06294e+03 2.92383e-17 6.50980e-19
5.06394e+03 2.76388e-17 6.99308e-19
5.06494e+03 2.53502e-17 6.44380e-19
5.06594e+03 2.89582e-17 6.53903e-19
5.06694e+03 2.65783e-17 5.87329e-19
5.06794e+03 2.71823e-17 6.34837e-19
5.06894e+03 2.30268e-17 6.07612e-19
5.06994e+03 2.68685e-17 6.44693e-19
5.07094e+03 2.57593e-17 6.06849e-19
5.07194e+03 2.51738e-17 6.45727e-19
5.07294e+03 2.72380e-17 6.57934e-19
5.07394e+03 2.61139e-17 7.24137e-19
5.07494e+03 2.60213e-17 7.07223e-19
5.07594e+03 2.60390e-17 7.32589e-19
5.07694e+03 2.39176e-17 6.77559e-19
5.07794e+03 2.72162e-17 6.44891e-19
5.07894e+03 2.61869e-17 6.88961e-19
5.07994e+03 2.83859e-17 6.76103e-19
5.08094e+03 2.46229e-17 6.38283e-19
5.08194e+03 2.57182e-17 7.26055e-19
5.08294e+03 2.77653e-17 6.52571e-19
5.08394e+03 2.58769e-17 6.37234e-19
5.08494e+03 2.19124e-17 7.04567e-19
5.08594e+03 3.02955e-17 6.96538e-19
5.08694e+03 2.69881e-17 6.84562e-19
5.08794e+03 2.55347e-17 6.66519e-19
5.08894e+03 2.90506e-17 6.63303e-19
5.08994e+03 2.75166e-17 7.08773e-19
5.09094e+03 2.74340e-17 6.79314e-19
5.09194e+03 2.40184e-17 6.65556e-19
5.09294e+03 2.44491e-17 6.76539e-19
5.09394e+03 2.67466e-17 6.94701e-19
5.09494e+03 2.76886e-17 6.84085e-19
5.09594e+03 2.19069e-17 6.43825e-19
5.09694e+03 2.73032e-17 7.50295e-19
5.09795e+03 2.58517e-17 6.89527e-19
5.09895e+03 2.38143e-17 6.83136e-19
5.09995e+03 2.70377e-17 7.37443e-19
5.10095e+03 2.77257e-17 6.01728e-19
5.10195e+03 2.15067e-17 7.11288e-19
5.10295e+03 2.52581e-17 7.12910e-19
5.10395e+03 2.64830e-17 7.07862e-19
5.10495e+03 2.59178e-17 7.06577e-19
5.10595e+03 2.44031e-17 6.69478e-19
5.10695e+03 2.18461e-17 6.23580e-19
5.10795e+03 2.36951e-17 6.41541e-19
5.10895e+03 2.87705e-17 6.78952e-19
5.10995e+03 2.31280e-17 6.38598e-19
5.11095e+03 2.58745e-17 6.51524e-19
5.11195e+03 2.74737e-17 6.86809e-19
5.11295e+03 2.36263e-17 6.68022e-19
5.11395e+03 2.77636e-17 6.90031e-19
5.11495e+03 2.60827e-17 6.94505e-19
5.11595e+03 2.59171e-17 7.28751e-19
5.11695e+03 3.01148e-17 7.24529e-19
5.11795e+03 2.37980e-17 6.40460e-19
5.11895e+03 2.51970e-17 6.62542e-19
5.11995e+03 2.49854e-17 6.50330e-19
5.12095e+03 2.50610e-17 6.42681e-19
5.12195e+03 2.32201e-17 6.54108e-19
5.12295e+03 2.41989e-17 6.36424e-19
5.12395e+03 2.53337e-17 7.23307e-19
5.12495e+03 2.94188e-17 6.73426e-19
5.12595e+03 1.98549e-17 6.37672e-19
5.12695e+03 2.72514e-17 7.28806e-19
5.12795e+03 2.49389e-17 6.65971e-19
5.12895e+03 2.47835e-17 6.57944e-19
5.12995e+03 2.58522e-17 7.69211e-19
5.13095e+03 2.59745e-17 7.25659e-19
5.13195e+03 2.54052e-17 7.68754e-19
5.13295e+03 2.58067e-17 7.41140e-19
5.13395e+03 2.30194e-17 7.36930e-19
5.13495e+03 2.75668e-17 7.30332e-19
5.13595e+03 2.52984e-17 7.54715e-19
5.13695e+03 2.18295e-17 6.97052e-19
5.13795e+03 2.28827e-17 6.61225e-19
5.13895e+03 2.72171e-17 8.44585e-19
5.13995e+03 2.39838e-17 8.76584e-19
5.14095e+03 2.15346e-17 8.60331e-19
5.14195e+03 2.26109e-17 8.60628e-19
5.14295e+03 2.85078e-17 8.18415e-19
5.14395e+03 2.46795e-17 9.48616e-19
5.14495e+03 2.26705e-17 7.96059e-19
5.14595e+03 2.82771e-17 8.47744e-19
5.14695e+03 3.21717e-17 8.92197e-19
5.14795e+03 1.88988e-17 7.92391e-19
5.14895e+03 2.47786e-17 8.22078e-19
5.14995e+03 2.57162e-17 8.36801e-19
5.15095e+03 2.26273e-17 7.86300e-19
5.15196e+03 1.76947e-17 7.44057e-19
5.15296e+03 2.27188e-17 8.13231e-19
5.15396e+03 2.39696e-17 7.45525e-19
5.15496e+03 2.62219e-17 7.82487e-19
5.15596e+03 2.15086e-17 7.82940e-19
5.15696e+03 2.60805e-17 8.21772e-19
5.15796e+03 2.94318e-17 7.03490e-19
5.15896e+03 2.48398e-17 7.57337e-19
5.15996e+03 2.72986e-17 7.81877e-19
5.16096e+03 2.84152e-17 7.55587e-19
5.16196e+03 2.20533e-17 7.25587e-19
5.16296e+03 2.49861e-17 7.67097e-19
5.16396e+03 2.06400e-17 7.25385e-19
5.16496e+03 2.43719e-17 7.75218e-19
5.16596e+03 2.58854e-17 7.14621e-19
5.16696e+03 2.27240e-17 8.12098e-19
5.16796e+03 2.76791e-17 7.19497e-19
5.16896e+03 2.96557e-17 7.87048e-19
5.16996e+03 2.46744e-17 7.46670e-19
5.17096e+03 2.10771e-17 6.75190e-19
5.17196e+03 1.99481e-17 6.47038e-19
5.17296e+03 2.19496e-17 6.59971e-19
5.17396e+03 2.60071e-17 6.51650e-19
5.17496e+03 2.55802e-17 6.57810e-19
5.17596e+03 3.12900e-17 7.42959e-19
5.17696e+03 2.60756e-17 7.30061e-19
5.17796e+03 2.01393e-17 6.86956e-19
5.17896e+03 2.82824e-17 6.93322e-19
5.17996e+03 2.86291e-17 7.48510e-19
5.18096e+03 2.33485e-17 7.15059e-19
5.18196e+03 2.23005e-17 6.83051e-19
5.18296e+03 2.16434e-17 5.92440e-19
5.18396e+03 2.23512e-17 6.34804e-19
5.18496e+03 2.38296e-17 6.40690e-19
5.18596e+03 2.19452e-17 6.33714e-19
5.18696e+03 2.59667e-17 6.97347e-19
5.18796e+03 2.74292e-17 6.68008e-19
5.18896e+03 1.83532e-17 6.34439e-19
5.18996e+03 2.20401e-17 6.77742e-19
5.19096e+03 2.90526e-17 7.12906e-19
5.19196e+03 2.49835e-17 7.00368e-19
5.19296e+03 2.88441e-17 6.72474e-19
5.19396e+03 2.39471e-17 6.57869e-19
5.19496e+03 2.49000e-17 6.00478e-19
5.19596e+03 2.72836e-17 6.47146e-19
5.19696e+03 2.24165e-17 6.23109e-19
5.19796e+03 2.53627e-17 6.28215e-19
5.19896e+03 2.35876e-17 6.37161e-19
5.19996e+03 2.12681e-17 7.19886e-19
5.20096e+03 2.64712e-17 6.47496e-19
5.20196e+03 2.45555e-17 6.25031e-19
5.20296e+03 2.61299e-17 6.41458e-19
5.20396e+03 2.55117e-17 7.11851e-19
5.20496e+03 2.30653e-17 6.38050e-19
5.20597e+03 2.60258e-17 6.00032e-19
5.20697e+03 2.44414e-17 5.61216e-19
5.20797e+03 2.15846e-17 5.94938e-19
5.20897e+03 2.53981e-17 5.73435e-19
5.20997e+03 2.52737e-17 6.58262e-19
5.21097e+03 2.57137e-17 6.13058e-19
5.21197e+03 2.41801e-17 5.96137e-19
5.21297e+03 3.03182e-17 6.52255e-19
5.21397e+03 2.42124e-17 6.05600e-19
5.21497e+03 2.49707e-17 6.23588e-19
5.21597e+03 2.55240e-17 6.85522e-19
5.21697e+03 2.94644e-17 6.72669e-19
5.21797e+03 2.05855e-17 5.92203e-19
5.21897e+03 2.20895e-17 5.96887e-19
5.21997e+03 2.89708e-17 6.46876e-19
5.22097e+03 2.54965e-17 6.29138e-19
5.22197e+03 2.72986e-17 6.78036e-19
5.22297e+03 2.66292e-17 6.33921e-19
5.22397e+03 2.60251e-17 6.00636e-19
5.22497e+03 2.75914e-17 6.93552e-19
5.22597e+03 2.76375e-17 6.30710e-19
5.22697e+03 2.26789e-17 6.24955e-19
5.22797e+03 2.60371e-17 5.69680e-19
5.22897e+03 3.13110e-17 5.97313e-19
5.22997e+03 2.46619e-17 6.02777e-19
5.23097e+03 2.84261e-17 6.50045e-19
5.23197e+03 2.33512e-17 5.81822e-19
5.23297e+03 2.43974e-17 6.29014e-19
5.23397e+03 2.47071e-17 5.99870e-19
5.23497e+03 2.44120e-17 5.71654e-19
5.23597e+03 2.59283e-17 5.90975e-19
5.23697e+03 2.28525e-17 5.38283e-19
5.23797e+03 2.78472e-17 6.02661e-19
5.23897e+03 2.25417e-17 5.58436e-19
5.23997e+03 2.59036e-17 6.45082e-19
5.24097e+03 2.73132e-17 5.91055e-19
5.24197e+03 2.18133e-17 5.48108e-19
5.24297e+03 2.59586e-17 5.95009e-19
5.24397e+03 2.57640e-17 5.56471e-19
5.24497e+03 2.36084e-17 5.48022e-19
5.24597e+03 2.63484e-17 6.07761e-19
5.24697e+03 2.72020e-17 5.53155e-19
5.24797e+03 2.85478e-17 5.82015e-19
5.24897e+03 2.50897e-17 5.97287e-19
5.24997e+03 2.46440e-17 6.07463e-19
5.25097e+03 2.85689e-17 6.51670e-19
5.25197e+03 2.55168e-17 5.84691e-19
5.25297e+03 2.77237e-17 5.65651e-19
5.25397e+03 2.48272e-17 5.89658e-19
5.25497e+03 2.29007e-17 5.73238e-19
5.25597e+03 2.68168e-17 5.93918e-19
5.25697e+03 2.47847e-17 6.53429e-19
5.25797e+03 2.48792e-17 5.77728e-19
5.25897e+03 2.49958e-17 5.72076e-19
5.25998e+03 2.39624e-17 5.62499e-19
5.26098e+03 2.62851e-17 5.83356e-19
5.26198e+03 2.53964e-17 5.42204e-19
5.26298e+03 2.25651e-17 5.24479e-19
5.26398e+03 2.76647e-17 6.34095e-19
5.26498e+03 2.29113e-17 6.24058e-19
5.26598e+03 2.42346e-17 5.26672e-19
5.26698e+03 2.36895e-17 5.69907e-19
5.26798e+03 2.34753e-17 5.62406e-19
5.26898e+03 2.43393e-17 5.68918e-19
5.26998e+03 2.13536e-17 5.52524e-19
5.27098e+03 2.83884e-17 5.60840e-19
5.27198e+03 2.69192e-17 5.86192e-19
5.27298e+03 2.60266e-17 5.90984e-19
5.27398e+03 2.45167e-17 5.86347e-19
5.27498e+03 2.35863e-17 5.41585e-19
5.27598e+03 2.68737e-17 5.63567e-19
5.27698e+03 2.56546e-17 5.51381e-19
5.27798e+03 2.44149e-17 5.56098e-19
5.27898e+03 2.61667e-17 5.52434e-19
5.27998e+03 2.54576e-17 5.78209e-19
5.28098e+03 2.27937e-17 5.62548e-19
5.28198e+03 2.63552e-17 5.56894e-19
5.28298e+03 2.33579e-17 5.78558e-19
5.28398e+03 2.28270e-17 5.77464e-19
5.28498e+03 2.48315e-17 5.52694e-19
5.28598e+03 2.36649e-17 5.69122e-19
5.28698e+03 2.54661e-17 6.05784e-19
5.28798e+03 2.35400e-17 5.37868e-19
5.28898e+03 2.23480e-17 5.66118e-19
5.28998e+03 2.28956e-17 5.36514e-19
5.29098e+03 2.16657e-17 5.74961e-19
5.29198e+03 2.91577e-17 6.13056e-19
5.29298e+03 2.39448e-17 5.66709e-19
5.29398e+03 2.77334e-17 5.71931e-19
5.29498e+03 2.25728e-17 5.60663e-19
5.29598e+03 2.48384e-17 5.37685e-19
5.29698e+03 2.73194e-17 5.38176e-19
5.29798e+03 2.54713e-17 5.68401e-19
5.29898e+03 2.23180e-17 5.31651e-19
5.29998e+03 2.44635e-17 5.80857e-19
5.30098e+03 2.41335e-17 5.63524e-19
5.30198e+03 2.59337e-17 6.22598e-19
5.30298e+03 2.11846e-17 5.55198e-19
5.30398e+03 2.47636e-17 5.68412e-19
5.30498e+03 2.59390e-17 5.97112e-19
