# wavelength flux error
5.07634e+03 2.57518e-17 1.51350e-18
5.07654e+03 2.50300e-17 1.53886e-18
5.07674e+03 2.62133e-17 1.46421e-18
5.07694e+03 2.08293e-17 1.54910e-18
5.07714e+03 1.94540e-17 1.63737e-18
5.07734e+03 2.67412e-17 1.41449e-18
5.07754e+03 2.00524e-17 1.23212e-18
5.07774e+03 2.67769e-17 1.50168e-18
5.07794e+03 3.46690e-17 1.53962e-18
5.07814e+03 3.04756e-17 1.60975e-18
5.07834e+03 2.82509e-17 1.42194e-18
5.07854e+03 2.75010e-17 1.57144e-18
5.07874e+03 2.46970e-17 1.39720e-18
5.07894e+03 2.83877e-17 1.72462e-18
5.07914e+03 2.49951e-17 1.61832e-18
5.07934e+03 2.60725e-17 1.45634e-18
5.07954e+03 3.04232e-17 1.53845e-18
5.07974e+03 2.85875e-17 1.32221e-18
5.07994e+03 2.35858e-17 1.66603e-18
5.08014e+03 2.75191e-17 1.63782e-18
5.08034e+03 3.07257e-17 1.47433e-18
5.08054e+03 2.32933e-17 1.46331e-18
5.08074e+03 2.45274e-17 1.50538e-18
5.08094e+03 2.36178e-17 1.28741e-18
5.08114e+03 2.24829e-17 1.31709e-18
5.08134e+03 3.14534e-17 1.65189e-18
5.08154e+03 2.71217e-17 1.50326e-18
5.08174e+03 2.36031e-17 1.42116e-18
5.08194e+03 2.78048e-17 1.68527e-18
5.08214e+03 2.45966e-17 1.91809e-18
5.08234e+03 2.57074e-17 1.72664e-18
5.08254e+03 2.73301e-17 1.41426e-18
5.08274e+03 2.74251e-17 1.72790e-18
5.08294e+03 2.79291e-17 1.32632e-18
5.08314e+03 2.99301e-17 1.46634e-18
5.08334e+03 2.61637e-17 1.44368e-18
5.08354e+03 2.43694e-17 1.41953e-18
5.08374e+03 2.44180e-17 1.29718e-18
5.08394e+03 2.51403e-17 1.37071e-18
5.08414e+03 2.90227e-17 1.47670e-18
5.08434e+03 2.73578e-17 1.61951e-18
5.08454e+03 2.17643e-17 1.54131e-18
5.08474e+03 2.08779e-17 1.50798e-18
5.08494e+03 1.75435e-17 1.52111e-18
5.08514e+03 2.54736e-17 1.60244e-18
5.08534e+03 2.49797e-17 1.73521e-18
5.08554e+03 3.01043e-17 1.66758e-18
5.08574e+03 3.14754e-17 1.51828e-18
5.08594e+03 2.91561e-17 1.53341e-18
5.08614e+03 2.80611e-17 1.54696e-18
5.08634e+03 3.25923e-17 1.53468e-18
5.08654e+03 3.56858e-17 1.75377e-18
5.08674e+03 2.62348e-17 1.60094e-18
5.08694e+03 1.86836e-17 1.33350e-18
5.08714e+03 2.81178e-17 1.41072e-18
5.08734e+03 3.14220e-17 1.68128e-18
5.08754e+03 2.95971e-17 1.52592e-18
5.08774e+03 2.42821e-17 1.39111e-18
5.08794e+03 2.62339e-17 1.46391e-18
5.08814e+03 2.51152e-17 1.60687e-18
5.08834e+03 2.27374e-17 1.48929e-18
5.08854e+03 2.85602e-17 1.52754e-18
5.08874e+03 3.32816e-17 1.64120e-18
5.08894e+03 3.24300e-17 1.53122e-18
5.08914e+03 2.60373e-17 1.38212e-18
5.08934e+03 2.67096e-17 1.38269e-18
5.08954e+03 2.61487e-17 1.39578e-18
5.08974e+03 2.76152e-17 1.53435e-18
5.08994e+03 3.02048e-17 1.75761e-18
5.09014e+03 3.19396e-17 1.76202e-18
5.09034e+03 2.34981e-17 1.56797e-18
5.09054e+03 2.63984e-17 1.53726e-18
5.09074e+03 2.78768e-17 1.63205e-18
5.09094e+03 2.83588e-17 1.48732e-18
5.09114e+03 2.89996e-17 1.37610e-18
5.09134e+03 2.49280e-17 1.60485e-18
5.09154e+03 2.55416e-17 1.61027e-18
5.09174e+03 2.44316e-17 1.35439e-18
5.09194e+03 2.30657e-17 1.54710e-18
5.09214e+03 2.17870e-17 1.44045e-18
5.09234e+03 2.55658e-17 1.53040e-18
5.09254e+03 2.71223e-17 1.55059e-18
5.09274e+03 2.75349e-17 1.62319e-18
5.09294e+03 2.06663e-17 1.37801e-18
5.09314e+03 2.06541e-17 1.43797e-18
5.09334e+03 2.85225e-17 1.62410e-18
5.09354e+03 3.10117e-17 1.63171e-18
5.09374e+03 2.61800e-17 1.67696e-18
5.09394e+03 2.46046e-17 1.59002e-18
5.09414e+03 2.58656e-17 1.43600e-18
5.09434e+03 2.64728e-17 1.47378e-18
5.09454e+03 2.10120e-17 1.38487e-18
5.09474e+03 3.05793e-17 1.51370e-18
5.09494e+03 2.88830e-17 1.42382e-18
5.09514e+03 2.82291e-17 1.71543e-18
5.09534e+03 3.18711e-17 1.70023e-18
5.09554e+03 2.77660e-17 1.55800e-18
5.09574e+03 1.66862e-17 1.49620e-18
5.09594e+03 1.85645e-17 1.34524e-18
5.09614e+03 2.30105e-17 1.46133e-18
5.09634e+03 2.42496e-17 1.36981e-18
5.09654e+03 2.94336e-17 1.59089e-18
5.09674e+03 2.76327e-17 1.75989e-18
5.09694e+03 2.53320e-17 1.36784e-18
5.09714e+03 2.78390e-17 1.78839e-18
5.09735e+03 2.70092e-17 2.17568e-18
5.09755e+03 2.61968e-17 1.70015e-18
5.09775e+03 2.90446e-17 1.61121e-18
5.09795e+03 2.94862e-17 1.51254e-18
5.09815e+03 2.54403e-17 1.53910e-18
5.09835e+03 2.04617e-17 1.39637e-18
5.09855e+03 2.21653e-17 1.55854e-18
5.09875e+03 1.92717e-17 1.32446e-18
5.09895e+03 2.36447e-17 1.42837e-18
5.09915e+03 2.51504e-17 1.72031e-18
5.09935e+03 3.25223e-17 1.73282e-18
5.09955e+03 2.71230e-17 1.71553e-18
5.09975e+03 2.85720e-17 1.79727e-18
5.09995e+03 2.75177e-17 1.49835e-18
5.10015e+03 2.65355e-17 1.60999e-18
5.10035e+03 2.55748e-17 1.67072e-18
5.10055e+03 2.62435e-17 1.39798e-18
5.10075e+03 2.49011e-17 1.42971e-18
5.10095e+03 2.64532e-17 1.03448e-18
5.10115e+03 3.13259e-17 1.53491e-18
5.10135e+03 3.22058e-17 1.57713e-18
5.10155e+03 2.45563e-17 1.50325e-18
5.10175e+03 2.08828e-17 1.67568e-18
5.10195e+03 1.84638e-17 1.67141e-18
5.10215e+03 2.01836e-17 1.45121e-18
5.10235e+03 2.32170e-17 1.70226e-18
5.10255e+03 2.16101e-17 1.79134e-18
5.10275e+03 2.52238e-17 1.66272e-18
5.10295e+03 2.87332e-17 1.61385e-18
5.10315e+03 2.79116e-17 1.81407e-18
5.10335e+03 2.36234e-17 1.28416e-18
5.10355e+03 2.17790e-17 1.55844e-18
5.10375e+03 2.99746e-17 1.75622e-18
5.10395e+03 2.97640e-17 1.66469e-18
5.10415e+03 2.37813e-17 1.40793e-18
5.10435e+03 2.89769e-17 1.59223e-18
5.10455e+03 2.34327e-17 1.52471e-18
5.10475e+03 2.08267e-17 1.56239e-18
5.10495e+03 2.63581e-17 1.56743e-18
5.10515e+03 3.01717e-17 1.75459e-18
5.10535e+03 2.96125e-17 1.52262e-18
5.10555e+03 2.51870e-17 1.52587e-18
5.10575e+03 2.92465e-17 1.59562e-18
5.10595e+03 2.53248e-17 1.58167e-18
5.10615e+03 2.34837e-17 1.44546e-18
5.10635e+03 2.03175e-17 1.37293e-18
5.10655e+03 2.09526e-17 1.21449e-18
5.10675e+03 2.25303e-17 1.40174e-18
5.10695e+03 1.89700e-17 1.41651e-18
5.10715e+03 2.09080e-17 1.47242e-18
5.10735e+03 2.68415e-17 1.53370e-18
5.10755e+03 2.47085e-17 1.50869e-18
5.10775e+03 2.33891e-17 1.43823e-18
5.10795e+03 2.50997e-17 1.50478e-18
5.10815e+03 2.47419e-17 1.21941e-18
5.10835e+03 1.95668e-17 1.59562e-18
5.10855e+03 2.80192e-17 1.38970e-18
5.10875e+03 3.04870e-17 1.54875e-18
5.10895e+03 2.80967e-17 1.63900e-18
5.10915e+03 2.37444e-17 1.50005e-18
5.10935e+03 3.39338e-17 1.54683e-18
5.10955e+03 3.13351e-17 1.66913e-18
5.10975e+03 2.64497e-17 1.50501e-18
5.10995e+03 1.84828e-17 1.33675e-18
5.11015e+03 2.27221e-17 1.37698e-18
5.11035e+03 2.02968e-17 1.33076e-18
5.11055e+03 2.32914e-17 1.64105e-18
5.11075e+03 2.55713e-17 1.26904e-18
5.11095e+03 2.46664e-17 1.26502e-18
5.11115e+03 2.84010e-17 1.55682e-18
5.11135e+03 2.85117e-17 1.75128e-18
5.11155e+03 2.53292e-17 1.40130e-18
5.11175e+03 2.99572e-17 1.69240e-18
5.11195e+03 2.83628e-17 1.55128e-18
5.11215e+03 2.78585e-17 1.60808e-18
5.11235e+03 2.68355e-17 1.47552e-18
5.11255e+03 2.16467e-17 1.34765e-18
5.11275e+03 2.19851e-17 1.48285e-18
5.11295e+03 2.74366e-17 1.32700e-18
5.11315e+03 2.57826e-17 1.69003e-18
5.11335e+03 2.02171e-17 1.77475e-18
5.11355e+03 2.76819e-17 1.85652e-18
5.11375e+03 2.96989e-17 1.61236e-18
5.11395e+03 2.70839e-17 1.58443e-18
5.11415e+03 2.48524e-17 1.49414e-18
5.11435e+03 2.92384e-17 1.31404e-18
5.11455e+03 2.57162e-17 1.55917e-18
5.11475e+03 2.29784e-17 1.65645e-18
5.11495e+03 2.26498e-17 1.53348e-18
5.11515e+03 2.53358e-17 1.84589e-18
5.11535e+03 3.11998e-17 1.31454e-18
5.11555e+03 2.94826e-17 1.77227e-18
5.11575e+03 2.40584e-17 1.59029e-18
5.11595e+03 2.51616e-17 1.64066e-18
5.11615e+03 2.43447e-17 1.66852e-18
5.11635e+03 2.69327e-17 1.51018e-18
5.11655e+03 2.63104e-17 1.51298e-18
5.11675e+03 2.94418e-17 1.66859e-18
5.11695e+03 3.18384e-17 1.65448e-18
5.11715e+03 3.53803e-17 1.71302e-18
5.11735e+03 2.88229e-17 1.57554e-18
5.11755e+03 2.08134e-17 1.34921e-18
5.11775e+03 2.31830e-17 1.64225e-18
5.11795e+03 2.23752e-17 1.44625e-18
5.11815e+03 2.75338e-17 1.34034e-18
5.11835e+03 2.47676e-17 1.43882e-18
5.11855e+03 2.71069e-17 1.68285e-18
5.11875e+03 3.00696e-17 1.49282e-18
5.11895e+03 2.72289e-17 1.64871e-18
5.11915e+03 2.19362e-17 1.31304e-18
5.11935e+03 2.19474e-17 1.37574e-18
5.11955e+03 2.27018e-17 1.48969e-18
5.11975e+03 2.31083e-17 1.31930e-18
5.11995e+03 2.63394e-17 1.42661e-18
5.12015e+03 2.70267e-17 1.56676e-18
5.12035e+03 2.63711e-17 1.50655e-18
5.12055e+03 2.32879e-17 1.51194e-18
5.12075e+03 2.62897e-17 1.48661e-18
5.12095e+03 2.96119e-17 1.59614e-18
5.12115e+03 2.58028e-17 1.40922e-18
5.12135e+03 2.20061e-17 1.25484e-18
5.12155e+03 2.37430e-17 1.48409e-18
5.12175e+03 2.85837e-17 1.42735e-18
5.12195e+03 2.53600e-17 1.48236e-18
5.12215e+03 1.74905e-17 1.41354e-18
5.12235e+03 2.09845e-17 1.51307e-18
5.12255e+03 2.01613e-17 1.45679e-18
5.12275e+03 2.17728e-17 1.35732e-18
5.12295e+03 2.90848e-17 1.38611e-18
5.12315e+03 3.06299e-17 1.65695e-18
5.12335e+03 2.12772e-17 1.32429e-18
5.12355e+03 2.66183e-17 1.52045e-18
5.12375e+03 2.52689e-17 1.51476e-18
5.12395e+03 2.04627e-17 1.64625e-18
5.12415e+03 2.67824e-17 1.81000e-18
5.12435e+03 2.75778e-17 1.64668e-18
5.12455e+03 3.49796e-17 1.73361e-18
5.12475e+03 3.99171e-17 1.57133e-18
5.12495e+03 3.09676e-17 1.65026e-18
5.12515e+03 2.32159e-17 1.27976e-18
5.12535e+03 2.35284e-17 1.42924e-18
5.12555e+03 2.56317e-17 1.55074e-18
5.12575e+03 1.68673e-17 1.49461e-18
5.12595e+03 1.59874e-17 1.42685e-18
5.12615e+03 1.78464e-17 1.28050e-18
5.12635e+03 2.40185e-17 1.42175e-18
5.12655e+03 2.73783e-17 1.64107e-18
5.12675e+03 2.60441e-17 1.59254e-18
5.12695e+03 2.48304e-17 1.60350e-18
5.12715e+03 2.88422e-17 1.61884e-18
5.12735e+03 2.94541e-17 1.69868e-18
5.12755e+03 2.70215e-17 1.33617e-18
5.12775e+03 2.38937e-17 1.34116e-18
5.12795e+03 2.21328e-17 1.53752e-18
5.12815e+03 2.39761e-17 1.88372e-18
5.12835e+03 2.69512e-17 1.51829e-18
5.12855e+03 2.70594e-17 1.58818e-18
5.12875e+03 2.01554e-17 1.47437e-18
5.12895e+03 1.93172e-17 1.50632e-18
5.12915e+03 2.66743e-17 1.46852e-18
5.12935e+03 2.98078e-17 1.34946e-18
5.12955e+03 2.89225e-17 1.91142e-18
5.12975e+03 2.77535e-17 1.72625e-18
5.12995e+03 2.60404e-17 1.68359e-18
5.13015e+03 2.25325e-17 1.78050e-18
5.13035e+03 2.46460e-17 1.55688e-18
5.13055e+03 2.51605e-17 1.38997e-18
5.13075e+03 3.20141e-17 1.63914e-18
5.13095e+03 2.57060e-17 2.04804e-18
5.13115e+03 2.20480e-17 1.70776e-18
5.13135e+03 2.50020e-17 1.52861e-18
5.13155e+03 2.63263e-17 1.52859e-18
5.13175e+03 3.26766e-17 1.68796e-18
5.13195e+03 2.77815e-17 2.25242e-18
5.13215e+03 2.25998e-17 2.01120e-18
5.13235e+03 1.96008e-17 1.46049e-18
5.13255e+03 2.16188e-17 1.46453e-18
5.13275e+03 2.52705e-17 1.78235e-18
5.13295e+03 2.04179e-17 1.72847e-18
5.13315e+03 2.98332e-17 1.57733e-18
5.13335e+03 3.34227e-17 1.81707e-18
5.13355e+03 2.54685e-17 1.64446e-18
5.13375e+03 1.67559e-17 1.65758e-18
5.13395e+03 2.76120e-17 1.52823e-18
5.13415e+03 2.20825e-17 1.94125e-18
5.13435e+03 2.21891e-17 1.55396e-18
5.13455e+03 3.32177e-17 1.56376e-18
5.13475e+03 2.25481e-17 1.55168e-18
5.13495e+03 2.08765e-17 1.59052e-18
5.13515e+03 2.85305e-17 1.67647e-18
5.13535e+03 3.44970e-17 1.82742e-18
5.13555e+03 2.76026e-17 1.79523e-18
5.13575e+03 1.96291e-17 1.49202e-18
5.13595e+03 2.70702e-17 1.61866e-18
5.13615e+03 2.77703e-17 1.86068e-18
5.13635e+03 2.66540e-17 1.75242e-18
5.13655e+03 2.94853e-17 1.86551e-18
5.13675e+03 2.07319e-17 1.48559e-18
5.13695e+03 1.80587e-17 1.50893e-18
5.13715e+03 1.92577e-17 1.41581e-18
5.13735e+03 2.50875e-17 1.62309e-18
5.13755e+03 2.38396e-17 1.46056e-18
5.13775e+03 2.22424e-17 1.54025e-18
5.13795e+03 2.26842e-17 1.31465e-18
5.13815e+03 2.23675e-17 1.46255e-18
5.13835e+03 2.33873e-17 1.68839e-18
5.13855e+03 3.28916e-17 1.99995e-18
5.13875e+03 2.98140e-17 1.87742e-18
5.13895e+03 2.10288e-17 1.73325e-18
5.13915e+03 2.69904e-17 1.95800e-18
5.13935e+03 2.70846e-17 1.90883e-18
5.13955e+03 3.04358e-17 1.99594e-18
5.13975e+03 2.72694e-17 2.37619e-18
5.13995e+03 2.11508e-17 1.62379e-18
5.14015e+03 1.91181e-17 1.88896e-18
5.14035e+03 2.50908e-17 2.16289e-18
5.14055e+03 3.92588e-17 2.26198e-18
5.14075e+03 2.44334e-17 2.16646e-18
5.14095e+03 2.13854e-17 1.64797e-18
5.14115e+03 1.54617e-17 1.87836e-18
5.14135e+03 1.36088e-17 1.85409e-18
5.14155e+03 1.73652e-17 1.79885e-18
5.14175e+03 1.62366e-17 1.81448e-18
5.14195e+03 2.06778e-17 1.80012e-18
5.14215e+03 3.10310e-17 1.97869e-18
5.14235e+03 3.41683e-17 2.40200e-18
5.14255e+03 3.08303e-17 2.01193e-18
5.14275e+03 3.10774e-17 1.79500e-18
5.14295e+03 2.48683e-17 1.53897e-18
5.14315e+03 2.91090e-17 1.84353e-18
5.14335e+03 2.84554e-17 2.13633e-18
5.14355e+03 2.35060e-17 2.07634e-18
5.14375e+03 2.47518e-17 2.80723e-18
5.14395e+03 2.21069e-17 2.39925e-18
5.14415e+03 2.47379e-17 1.75745e-18
5.14435e+03 2.73901e-17 1.98056e-18
5.14455e+03 2.76277e-17 1.92977e-18
5.14475e+03 2.21042e-17 1.63940e-18
5.14495e+03 2.40171e-17 1.74571e-18
5.14515e+03 2.24525e-17 1.84861e-18
5.14535e+03 1.79380e-17 1.77711e-18
5.14555e+03 2.26315e-17 1.57653e-18
5.14575e+03 3.63891e-17 2.21460e-18
5.14595e+03 2.60214e-17 2.15702e-18
5.14615e+03 3.18321e-17 1.86730e-18
5.14635e+03 2.85690e-17 1.87813e-18
5.14655e+03 3.17018e-17 1.90157e-18
5.14675e+03 3.56645e-17 1.95766e-18
5.14695e+03 3.57887e-17 1.88339e-18
5.14715e+03 2.52828e-17 2.12424e-18
5.14735e+03 3.08970e-17 2.15542e-18
5.14755e+03 3.09922e-17 2.15534e-18
5.14775e+03 2.81864e-17 2.10990e-18
5.14795e+03 1.69302e-17 2.03011e-18
5.14815e+03 1.11178e-17 1.38527e-18
5.14835e+03 1.84947e-17 1.60333e-18
5.14855e+03 2.31093e-17 1.73092e-18
5.14875e+03 2.06338e-17 1.74134e-18
5.14895e+03 2.63334e-17 1.80278e-18
5.14915e+03 2.76823e-17 1.80897e-18
5.14935e+03 2.75310e-17 2.22022e-18
5.14955e+03 3.01957e-17 1.82526e-18
5.14975e+03 2.16567e-17 1.90448e-18
5.14995e+03 2.59611e-17 2.10243e-18
5.15015e+03 2.73795e-17 2.12054e-18
5.15035e+03 2.41043e-17 1.57406e-18
5.15055e+03 2.58950e-17 1.79303e-18
5.15075e+03 2.74699e-17 1.90493e-18
5.15095e+03 1.95665e-17 1.72732e-18
5.15115e+03 1.76424e-17 1.57014e-18
5.15136e+03 2.50306e-17 1.85691e-18
5.15156e+03 3.00938e-17 1.64874e-18
5.15176e+03 1.77611e-17 2.06150e-18
5.15196e+03 1.19633e-17 1.74155e-18
5.15216e+03 1.50692e-17 1.59526e-18
5.15236e+03 1.42490e-17 1.44269e-18
5.15256e+03 1.76345e-17 1.70389e-18
5.15276e+03 2.44631e-17 1.71799e-18
5.15296e+03 2.22024e-17 1.79280e-18
5.15316e+03 2.42696e-17 2.17480e-18
5.15336e+03 2.59611e-17 1.80698e-18
5.15356e+03 1.80819e-17 1.58234e-18
5.15376e+03 2.40802e-17 1.75710e-18
5.15396e+03 2.32683e-17 1.77974e-18
5.15416e+03 2.65433e-17 1.40428e-18
5.15436e+03 2.88373e-17 1.98776e-18
5.15456e+03 2.43628e-17 1.77282e-18
5.15476e+03 2.95115e-17 2.07018e-18
5.15496e+03 3.20316e-17 1.71048e-18
5.15516e+03 2.41378e-17 1.50180e-18
5.15536e+03 2.20480e-17 1.83638e-18
5.15556e+03 2.15761e-17 1.76825e-18
5.15576e+03 2.08483e-17 1.76129e-18
5.15596e+03 2.58658e-17 1.82340e-18
5.15616e+03 2.32051e-17 1.60301e-18
5.15636e+03 1.55618e-17 1.82812e-18
5.15656e+03 2.26713e-17 2.02222e-18
5.15676e+03 2.65474e-17 1.75453e-18
5.15696e+03 2.39124e-17 1.76698e-18
5.15716e+03 2.53297e-17 1.97563e-18
5.15736e+03 3.07645e-17 1.72792e-18
5.15756e+03 3.29033e-17 1.58780e-18
5.15776e+03 3.08367e-17 1.53126e-18
5.15796e+03 2.81810e-17 1.79343e-18
5.15816e+03 2.96399e-17 1.63120e-18
5.15836e+03 2.61709e-17 1.39925e-18
5.15856e+03 1.89870e-17 1.73863e-18
5.15876e+03 2.42676e-17 1.56800e-18
5.15896e+03 2.53607e-17 1.47430e-18
5.15916e+03 2.72761e-17 1.87784e-18
5.15936e+03 2.95612e-17 1.95258e-18
5.15956e+03 3.01675e-17 1.79685e-18
5.15976e+03 2.48909e-17 1.70367e-18
5.15996e+03 2.44522e-17 1.69879e-18
5.16016e+03 2.77610e-17 1.89976e-18
5.16036e+03 2.95312e-17 1.67149e-18
5.16056e+03 2.84241e-17 1.60124e-18
5.16076e+03 2.78096e-17 1.82660e-18
5.16096e+03 2.97719e-17 1.89688e-18
5.16116e+03 2.78227e-17 1.73879e-18
5.16136e+03 2.84083e-17 1.48549e-18
5.16156e+03 2.45620e-17 1.62158e-18
5.16176e+03 2.47436e-17 1.87817e-18
5.16196e+03 2.46471e-17 1.59956e-18
5.16216e+03 2.07982e-17 1.49194e-18
5.16236e+03 1.65759e-17 1.59003e-18
5.16256e+03 2.52181e-17 1.96315e-18
5.16276e+03 2.85615e-17 1.68690e-18
5.16296e+03 2.83998e-17 1.86636e-18
5.16316e+03 2.82282e-17 1.56132e-18
5.16336e+03 1.57159e-17 1.59878e-18
5.16356e+03 1.69201e-17 1.55059e-18
5.16376e+03 2.10008e-17 1.94710e-18
5.16396e+03 2.44424e-17 1.50226e-18
5.16416e+03 1.87177e-17 1.51798e-18
5.16436e+03 2.23899e-17 1.70571e-18
5.16456e+03 2.31467e-17 1.86796e-18
5.16476e+03 2.66980e-17 1.85507e-18
5.16496e+03 2.62056e-17 1.47454e-18
5.16516e+03 2.19341e-17 1.73270e-18
5.16536e+03 2.31593e-17 1.84489e-18
5.16556e+03 2.62632e-17 1.53837e-18
5.16576e+03 2.41448e-17 1.48211e-18
5.16596e+03 2.74968e-17 1.46674e-18
5.16616e+03 2.85427e-17 1.89032e-18
5.16636e+03 2.33237e-17 1.72596e-18
5.16656e+03 2.03153e-17 2.37458e-18
5.16676e+03 2.65429e-17 2.51054e-18
5.16696e+03 2.45277e-17 1.76318e-18
5.16716e+03 2.04019e-17 1.53293e-18
5.16736e+03 2.32533e-17 1.51958e-18
5.16756e+03 2.63278e-17 1.69367e-18
5.16776e+03 3.36584e-17 1.79097e-18
5.16796e+03 2.66551e-17 1.37210e-18
5.16816e+03 2.44666e-17 1.53816e-18
5.16836e+03 2.92812e-17 1.77470e-18
5.16856e+03 2.98633e-17 1.70613e-18
5.16876e+03 2.85720e-17 1.87050e-18
5.16896e+03 2.91658e-17 1.72532e-18
5.16916e+03 3.36315e-17 1.79443e-18
5.16936e+03 2.71984e-17 1.71879e-18
5.16956e+03 2.61724e-17 2.00957e-18
5.16976e+03 2.45964e-17 1.94141e-18
5.16996e+03 2.32745e-17 1.43559e-18
5.17016e+03 2.32664e-17 1.47893e-18
5.17036e+03 2.75497e-17 1.71927e-18
5.17056e+03 2.81911e-17 1.73732e-18
5.17076e+03 3.09049e-17 1.65990e-18
5.17096e+03 2.52845e-17 1.55568e-18
5.17116e+03 1.28969e-17 1.34599e-18
5.17136e+03 1.51848e-17 1.36829e-18
5.17156e+03 1.63745e-17 1.54599e-18
5.17176e+03 1.78774e-17 1.39504e-18
5.17196e+03 2.22593e-17 1.53408e-18
5.17216e+03 1.89433e-17 1.46363e-18
5.17236e+03 2.35721e-17 1.33082e-18
5.17256e+03 2.01612e-17 1.53199e-18
5.17276e+03 1.68887e-17 1.63930e-18
5.17296e+03 1.95390e-17 1.42104e-18
5.17316e+03 2.49979e-17 1.47751e-18
5.17336e+03 2.64364e-17 1.35531e-18
5.17356e+03 2.82753e-17 1.36900e-18
5.17376e+03 2.51255e-17 1.39248e-18
5.17396e+03 2.57060e-17 1.57854e-18
5.17416e+03 2.34069e-17 1.49988e-18
5.17436e+03 2.71408e-17 1.47481e-18
5.17456e+03 2.75159e-17 1.51567e-18
5.17476e+03 2.26256e-17 1.61708e-18
5.17496e+03 2.10633e-17 1.54357e-18
5.17516e+03 2.55067e-17 1.37842e-18
5.17536e+03 2.96398e-17 1.35177e-18
5.17556e+03 3.45181e-17 1.67614e-18
5.17576e+03 3.29155e-17 1.68599e-18
5.17596e+03 2.86898e-17 1.75573e-18
5.17616e+03 2.93563e-17 1.55782e-18
5.17636e+03 3.10707e-17 1.64973e-18
5.17656e+03 2.67713e-17 1.70102e-18
5.17676e+03 2.71446e-17 1.64808e-18
5.17696e+03 2.86134e-17 1.57793e-18
5.17716e+03 2.70249e-17 1.67290e-18
5.17736e+03 2.11377e-17 1.57429e-18
5.17756e+03 2.06373e-17 1.59537e-18
5.17776e+03 2.26138e-17 1.57380e-18
5.17796e+03 1.90056e-17 1.54495e-18
5.17816e+03 1.86878e-17 1.45958e-18
5.17836e+03 2.00509e-17 1.51784e-18
5.17856e+03 2.59796e-17 1.39776e-18
5.17876e+03 3.21919e-17 1.70997e-18
5.17896e+03 2.95993e-17 1.86293e-18
5.17916e+03 2.73095e-17 1.35493e-18
5.17936e+03 2.82626e-17 1.59388e-18
5.17956e+03 3.06019e-17 1.62818e-18
5.17976e+03 2.58099e-17 1.95950e-18
5.17996e+03 2.57833e-17 1.63714e-18
5.18016e+03 2.93600e-17 1.61527e-18
5.18036e+03 3.06035e-17 1.59959e-18
5.18056e+03 2.75889e-17 1.76087e-18
5.18076e+03 2.85378e-17 1.81837e-18
5.18096e+03 2.44508e-17 1.47200e-18
5.18116e+03 2.07881e-17 1.58298e-18
5.18136e+03 1.81936e-17 1.45829e-18
5.18156e+03 2.17852e-17 1.26830e-18
5.18176e+03 1.91242e-17 1.63395e-18
5.18196e+03 2.16526e-17 1.41404e-18
5.18216e+03 2.62115e-17 1.81153e-18
5.18236e+03 2.41770e-17 1.70927e-18
5.18256e+03 2.38396e-17 1.13729e-18
5.18276e+03 1.83773e-17 1.15708e-18
5.18296e+03 1.90191e-17 1.61538e-18
5.18316e+03 2.44312e-17 1.43961e-18
5.18336e+03 2.25115e-17 1.46911e-18
5.18356e+03 2.48543e-17 1.41509e-18
5.18376e+03 2.07862e-17 1.55407e-18
5.18396e+03 2.31746e-17 1.44084e-18
5.18416e+03 2.25714e-17 1.45619e-18
5.18436e+03 2.05581e-17 1.27534e-18
5.18456e+03 2.47714e-17 1.72488e-18
5.18476e+03 2.72829e-17 1.64198e-18
5.18496e+03 2.55654e-17 1.28216e-18
5.18516e+03 2.26099e-17 1.27366e-18
5.18536e+03 2.00599e-17 1.40804e-18
5.18556e+03 1.94292e-17 1.51294e-18
5.18576e+03 2.35327e-17 1.30131e-18
5.18596e+03 2.18699e-17 1.45439e-18
5.18616e+03 2.52454e-17 1.52744e-18
5.18636e+03 1.97765e-17 1.33475e-18
5.18656e+03 1.83385e-17 1.58559e-18
5.18676e+03 2.30621e-17 1.59813e-18
5.18696e+03 2.85159e-17 1.77646e-18
5.18716e+03 2.82453e-17 1.45569e-18
5.18736e+03 3.07514e-17 1.44596e-18
5.18756e+03 3.06925e-17 1.33383e-18
5.18776e+03 2.94183e-17 1.50690e-18
5.18796e+03 2.45238e-17 1.55583e-18
5.18816e+03 2.75942e-17 1.61355e-18
5.18836e+03 2.38642e-17 1.50534e-18
5.18856e+03 2.23780e-17 1.67393e-18
5.18876e+03 1.44918e-17 1.78310e-18
5.18896e+03 1.45037e-17 1.25610e-18
5.18916e+03 1.84910e-17 1.21486e-18
5.18936e+03 2.25883e-17 1.41191e-18
5.18956e+03 2.46104e-17 1.40657e-18
5.18976e+03 1.90408e-17 1.51990e-18
5.18996e+03 2.24181e-17 1.43980e-18
5.19016e+03 2.27534e-17 1.58003e-18
5.19036e+03 2.07226e-17 1.67652e-18
5.19056e+03 2.89333e-17 1.75781e-18
5.19076e+03 2.77123e-17 1.47995e-18
5.19096e+03 2.78809e-17 1.68083e-18
5.19116e+03 3.26385e-17 1.50278e-18
5.19136e+03 2.77149e-17 1.59999e-18
5.19156e+03 2.63907e-17 1.72414e-18
5.19176e+03 2.43123e-17 1.53651e-18
5.19196e+03 2.35509e-17 1.48844e-18
5.19216e+03 2.39730e-17 1.60768e-18
5.19236e+03 2.69100e-17 1.50683e-18
5.19256e+03 3.07578e-17 1.37375e-18
