# wavelength flux error
3.92523e+03 2.07331e-17 1.27490e-19
3.93523e+03 2.01275e-17 1.22381e-19
3.94523e+03 2.06231e-17 1.42394e-19
3.95523e+03 2.08682e-17 1.35183e-19
3.96524e+03 2.01807e-17 1.30805e-19
3.97524e+03 1.95716e-17 1.37408e-19
3.98524e+03 1.99938e-17 1.45853e-19
3.99524e+03 1.74209e-17 1.47534e-19
4.00524e+03 1.68322e-17 1.50346e-19
4.01524e+03 1.97860e-17 1.57537e-19
4.02525e+03 1.92464e-17 1.53965e-19
4.03525e+03 1.88851e-17 1.56530e-19
4.04525e+03 1.85664e-17 1.56741e-19
4.05525e+03 1.77284e-17 1.45996e-19
4.06525e+03 1.85675e-17 1.48479e-19
4.07526e+03 1.87463e-17 1.38818e-19
4.08526e+03 1.88786e-17 1.35873e-19
4.09526e+03 1.90216e-17 1.21721e-19
4.10526e+03 1.78198e-17 1.16339e-19
4.11526e+03 1.88359e-17 1.07553e-19
4.12526e+03 1.71491e-17 1.12902e-19
4.13527e+03 1.89481e-17 1.09224e-19
4.14527e+03 1.76193e-17 1.04967e-19
4.15527e+03 1.84242e-17 1.07922e-19
4.16527e+03 1.82942e-17 1.15395e-19
4.17527e+03 1.75017e-17 1.09592e-19
4.18528e+03 1.79278e-17 1.08412e-19
4.19528e+03 1.70639e-17 1.11610e-19
4.20528e+03 1.75589e-17 1.12078e-19
4.21528e+03 1.76740e-17 1.13842e-19
4.22528e+03 1.64702e-17 1.16921e-19
4.23529e+03 1.71756e-17 1.18361e-19
4.24529e+03 1.74557e-17 1.19870e-19
4.25529e+03 1.60845e-17 1.25836e-19
4.26529e+03 1.72069e-17 1.20371e-19
4.27529e+03 1.61275e-17 1.20881e-19
4.28529e+03 1.74466e-17 1.18583e-19
4.29530e+03 1.76863e-17 1.19567e-19
4.30530e+03 1.63153e-17 1.10894e-19
4.31530e+03 1.61645e-17 1.07879e-19
4.32530e+03 1.64830e-17 9.69634e-20
4.33530e+03 1.48469e-17 9.54808e-20
4.34531e+03 1.65953e-17 8.86962e-20
4.35531e+03 1.56460e-17 8.84093e-20
4.36531e+03 1.69695e-17 8.98168e-20
4.37531e+03 1.62347e-17 8.53405e-20
4.38531e+03 1.67543e-17 8.55870e-20
4.39531e+03 1.58330e-17 8.54540e-20
4.40532e+03 1.59996e-17 9.08082e-20
4.41532e+03 1.56730e-17 9.58240e-20
4.42532e+03 1.56229e-17 9.92767e-20
4.43532e+03 1.50828e-17 9.37838e-20
4.44532e+03 1.54827e-17 9.54386e-20
4.45533e+03 1.41035e-17 9.89842e-20
4.46533e+03 1.59635e-17 1.01491e-19
4.47533e+03 1.55700e-17 1.03808e-19
4.48533e+03 1.49330e-17 1.07076e-19
4.49533e+03 1.51244e-17 1.08612e-19
4.50534e+03 1.48020e-17 1.08988e-19
4.51534e+03 1.43425e-17 1.10169e-19
4.52534e+03 1.46336e-17 1.07986e-19
4.53534e+03 1.41685e-17 1.18574e-19
4.54534e+03 1.40441e-17 1.22043e-19
4.55534e+03 1.42023e-17 1.11060e-19
4.56535e+03 1.46001e-17 1.02715e-19
4.57535e+03 1.37162e-17 9.55580e-20
4.58535e+03 1.44945e-17 9.59506e-20
4.59535e+03 1.52540e-17 9.20391e-20
4.60535e+03 1.34798e-17 8.50100e-20
4.61536e+03 1.41432e-17 8.36258e-20
4.62536e+03 1.39008e-17 8.46126e-20
4.63536e+03 1.38068e-17 8.09142e-20
4.64536e+03 1.37374e-17 8.19913e-20
4.65536e+03 1.42922e-17 8.14668e-20
4.66536e+03 1.39167e-17 8.00918e-20
4.67537e+03 1.40588e-17 8.29469e-20
4.68537e+03 1.32949e-17 8.32478e-20
4.69537e+03 1.37817e-17 8.50382e-20
4.70537e+03 1.35730e-17 8.53576e-20
4.71537e+03 1.37924e-17 8.40700e-20
4.72538e+03 1.28220e-17 8.68296e-20
4.73538e+03 1.24339e-17 8.54953e-20
4.74538e+03 1.24988e-17 8.70005e-20
4.75538e+03 1.29126e-17 9.10334e-20
4.76538e+03 1.28250e-17 9.15268e-20
4.77539e+03 1.23969e-17 9.55193e-20
4.78539e+03 1.20017e-17 9.14075e-20
4.79539e+03 1.24393e-17 9.61072e-20
4.80539e+03 1.18842e-17 9.37530e-20
4.81539e+03 1.17879e-17 9.78437e-20
4.82539e+03 1.21121e-17 1.11393e-19
4.83540e+03 1.24355e-17 1.03275e-19
4.84540e+03 1.21903e-17 1.00349e-19
4.85540e+03 1.17751e-17 8.85743e-20
4.86540e+03 1.18490e-17 8.76308e-20
4.87540e+03 1.23939e-17 8.57745e-20
4.88541e+03 1.26260e-17 8.38592e-20
4.89541e+03 1.23237e-17 7.99007e-20
4.90541e+03 1.27122e-17 7.83271e-20
4.91541e+03 1.17453e-17 7.57597e-20
4.92541e+03 1.12155e-17 7.22044e-20
4.93542e+03 1.15596e-17 7.21883e-20
4.94542e+03 1.22623e-17 7.29552e-20
4.95542e+03 1.17107e-17 7.34297e-20
4.96542e+03 1.16870e-17 7.27498e-20
4.97542e+03 1.19416e-17 7.37893e-20
4.98542e+03 1.14748e-17 7.24817e-20
4.99543e+03 1.15015e-17 7.19933e-20
5.00543e+03 1.15667e-17 7.37884e-20
5.01543e+03 1.17133e-17 7.56732e-20
5.02543e+03 1.19669e-17 7.79377e-20
5.03543e+03 1.12872e-17 7.37628e-20
5.04544e+03 1.04267e-17 7.67150e-20
5.05544e+03 1.10964e-17 7.84771e-20
5.06544e+03 1.11332e-17 7.55641e-20
5.07544e+03 1.07080e-17 7.90992e-20
5.08544e+03 1.07601e-17 8.10917e-20
5.09544e+03 1.03251e-17 8.21097e-20
5.10545e+03 1.01493e-17 7.87245e-20
5.11545e+03 1.06338e-17 8.07241e-20
5.12545e+03 1.01236e-17 7.98682e-20
5.13545e+03 1.00375e-17 8.82188e-20
5.14545e+03 1.00792e-17 9.97012e-20
5.15546e+03 9.81383e-18 9.18893e-20
5.16546e+03 1.01669e-17 8.81737e-20
5.17546e+03 9.90731e-18 8.11008e-20
5.18546e+03 9.16821e-18 7.80085e-20
5.19546e+03 1.01141e-17 7.72332e-20
5.20547e+03 9.92838e-18 7.23241e-20
5.21547e+03 1.02126e-17 7.36816e-20
5.22547e+03 1.06351e-17 7.34116e-20
5.23547e+03 9.95372e-18 6.92812e-20
5.24547e+03 1.02644e-17 6.67925e-20
5.25547e+03 1.02121e-17 6.90195e-20
5.26548e+03 9.70408e-18 6.64318e-20
5.27548e+03 1.03657e-17 6.57853e-20
5.28548e+03 9.52503e-18 6.58329e-20
5.29548e+03 9.97520e-18 6.56362e-20
5.30548e+03 9.64799e-18 6.69710e-20
5.31549e+03 9.87985e-18 6.67287e-20
5.32549e+03 9.42092e-18 6.41169e-20
5.33549e+03 9.20247e-18 6.53845e-20
5.34549e+03 9.59569e-18 6.67014e-20
5.35549e+03 9.79478e-18 6.78284e-20
5.36549e+03 9.75688e-18 6.85287e-20
5.37550e+03 9.83039e-18 6.68393e-20
5.38550e+03 9.57687e-18 6.85878e-20
5.39550e+03 9.94749e-18 6.98508e-20
5.40550e+03 9.34614e-18 7.09735e-20
5.41550e+03 9.29117e-18 7.26828e-20
5.42551e+03 9.39234e-18 7.52182e-20
5.43551e+03 9.01491e-18 7.66818e-20
5.44551e+03 9.10618e-18 7.65831e-20
5.45551e+03 8.79123e-18 7.76216e-20
5.46551e+03 8.02343e-18 7.79495e-20
5.47552e+03 8.04760e-18 8.17040e-20
5.48552e+03 8.66304e-18 8.78989e-20
5.49552e+03 8.82210e-18 8.99671e-20
5.50552e+03 9.00067e-18 1.08130e-19
5.51552e+03 8.37124e-18 1.09323e-19
5.52552e+03 8.65704e-18 1.07065e-19
5.53553e+03 8.58782e-18 1.00382e-19
5.54553e+03 8.11217e-18 9.75454e-20
5.55553e+03 8.19938e-18 9.81474e-20
5.56553e+03 8.42271e-18 9.99916e-20
5.57553e+03 8.28511e-18 1.25135e-19
5.58554e+03 8.67860e-18 1.04096e-19
5.59554e+03 6.88487e-18 1.11970e-19
5.60551e+03 8.44169e-18 3.06621e-19
5.61551e+03 8.58265e-18 2.60429e-19
5.62551e+03 8.29796e-18 2.25993e-19
5.63551e+03 8.06402e-18 1.96961e-19
5.64552e+03 8.70534e-18 1.91943e-19
5.65552e+03 7.68912e-18 1.75806e-19
5.66552e+03 7.84446e-18 1.71367e-19
5.67552e+03 8.44478e-18 1.72715e-19
5.68552e+03 8.29022e-18 1.68355e-19
5.69553e+03 7.74278e-18 1.87047e-19
5.70553e+03 7.19853e-18 1.82971e-19
5.71553e+03 8.26973e-18 1.78230e-19
5.72553e+03 6.59541e-18 1.99142e-19
5.73554e+03 6.93456e-18 2.22870e-19
5.74554e+03 8.05339e-18 3.02461e-19
5.75554e+03 7.05632e-18 2.86074e-19
5.76554e+03 8.89743e-18 2.59317e-19
5.77554e+03 8.52324e-18 2.38522e-19
5.78555e+03 7.87355e-18 2.21733e-19
5.79555e+03 8.12998e-18 2.08283e-19
5.80555e+03 7.65085e-18 1.86996e-19
5.81555e+03 7.34600e-18 1.69175e-19
5.82555e+03 7.45951e-18 1.65795e-19
5.83556e+03 7.48700e-18 1.57122e-19
5.84556e+03 7.74852e-18 1.55733e-19
5.85556e+03 7.47781e-18 1.55922e-19
5.86556e+03 7.82283e-18 1.55585e-19
5.87557e+03 7.39326e-18 1.68250e-19
5.88557e+03 7.10501e-18 1.68408e-19
5.89557e+03 6.70168e-18 1.86753e-19
5.90557e+03 7.55241e-18 1.75587e-19
5.91557e+03 6.11765e-18 1.79265e-19
5.92558e+03 6.32303e-18 1.74915e-19
5.93558e+03 7.16793e-18 1.76612e-19
5.94558e+03 7.60512e-18 1.98242e-19
5.95558e+03 7.67854e-18 2.32818e-19
5.96558e+03 7.45162e-18 2.08461e-19
5.97559e+03 8.62013e-18 1.98700e-19
5.98559e+03 7.34842e-18 1.70174e-19
5.99559e+03 6.82237e-18 1.57281e-19
6.00559e+03 6.78332e-18 1.50732e-19
6.01560e+03 7.51852e-18 1.48533e-19
6.02560e+03 7.25949e-18 1.43483e-19
6.03560e+03 7.02343e-18 1.35266e-19
6.04560e+03 6.83282e-18 1.26386e-19
6.05560e+03 6.70158e-18 1.16624e-19
6.06561e+03 7.07494e-18 1.19302e-19
6.07561e+03 6.81807e-18 1.19319e-19
6.08561e+03 6.72262e-18 1.16235e-19
6.09561e+03 6.59666e-18 1.19460e-19
6.10562e+03 6.78825e-18 1.22927e-19
6.11562e+03 7.25246e-18 1.25480e-19
6.12562e+03 6.98904e-18 1.34398e-19
6.13562e+03 6.75861e-18 1.29665e-19
6.14562e+03 6.17377e-18 1.27651e-19
6.15563e+03 6.76952e-18 1.23811e-19
6.16563e+03 6.90179e-18 1.30740e-19
6.17563e+03 6.57221e-18 1.76412e-19
6.18563e+03 6.78605e-18 1.58406e-19
6.19563e+03 6.28722e-18 1.41055e-19
6.20564e+03 6.61604e-18 1.38566e-19
6.21564e+03 6.37649e-18 1.24812e-19
6.22564e+03 6.43157e-18 1.20591e-19
6.23564e+03 6.63515e-18 1.17630e-19
6.24565e+03 6.63631e-18 1.09784e-19
6.25565e+03 6.45033e-18 1.11994e-19
6.26565e+03 6.66584e-18 1.03514e-19
6.27565e+03 6.01761e-18 9.75167e-20
6.28565e+03 5.93660e-18 1.01317e-19
6.29566e+03 6.10300e-18 9.57328e-20
6.30566e+03 5.91147e-18 9.78360e-20
6.31566e+03 6.01054e-18 9.16713e-20
6.32566e+03 6.21400e-18 1.05712e-19
6.33566e+03 5.90768e-18 1.06040e-19
6.34567e+03 6.28762e-18 1.05196e-19
6.35567e+03 6.42316e-18 1.14873e-19
6.36567e+03 5.75819e-18 1.24786e-19
6.37567e+03 5.74151e-18 1.21923e-19
6.38568e+03 5.95400e-18 1.12220e-19
6.39568e+03 6.36553e-18 1.10889e-19
6.40568e+03 5.91530e-18 1.08436e-19
6.41568e+03 5.55134e-18 1.40431e-19
6.42568e+03 5.89879e-18 1.30062e-19
6.43569e+03 6.22791e-18 1.18273e-19
6.44569e+03 6.33827e-18 1.08938e-19
6.45569e+03 5.83362e-18 1.02288e-19
6.46569e+03 5.71982e-18 9.86318e-20
6.47569e+03 5.18914e-18 9.23468e-20
6.48570e+03 5.79652e-18 8.20881e-20
6.49570e+03 5.60026e-18 8.10576e-20
6.50570e+03 5.61244e-18 8.02508e-20
6.51570e+03 5.78308e-18 7.74537e-20
6.52571e+03 5.57020e-18 7.75722e-20
6.53571e+03 5.51571e-18 7.70891e-20
6.54571e+03 5.72175e-18 8.10232e-20
6.55571e+03 5.90164e-18 7.46298e-20
6.56571e+03 6.00123e-18 8.12163e-20
6.57572e+03 6.13934e-18 7.78829e-20
6.58572e+03 5.63158e-18 8.08474e-20
6.59572e+03 5.89987e-18 8.29864e-20
6.60572e+03 5.78992e-18 8.35259e-20
6.61572e+03 5.75102e-18 8.58252e-20
6.62573e+03 5.59139e-18 8.84107e-20
6.63573e+03 6.10776e-18 8.93096e-20
6.64573e+03 5.33406e-18 8.43763e-20
6.65573e+03 5.34488e-18 8.63624e-20
6.66574e+03 5.37652e-18 8.49918e-20
6.67574e+03 5.50402e-18 1.06378e-19
6.68574e+03 5.28370e-18 1.07523e-19
6.69574e+03 5.30841e-18 9.39287e-20
6.70574e+03 5.32459e-18 8.91243e-20
6.71575e+03 5.27226e-18 8.50656e-20
6.72575e+03 5.08821e-18 7.74065e-20
6.73575e+03 5.30915e-18 7.65468e-20
6.74575e+03 5.29812e-18 7.37393e-20
6.75576e+03 5.35042e-18 6.93558e-20
6.76576e+03 5.51095e-18 6.64114e-20
6.77576e+03 5.38379e-18 6.80623e-20
6.78576e+03 5.29136e-18 6.74898e-20
6.79576e+03 5.47635e-18 6.40760e-20
6.80577e+03 5.37244e-18 6.24674e-20
6.81577e+03 5.19062e-18 6.20021e-20
6.82577e+03 5.12527e-18 6.34416e-20
6.83577e+03 5.07350e-18 7.27468e-20
6.84577e+03 5.18505e-18 6.63533e-20
6.85578e+03 5.05995e-18 6.67829e-20
6.86578e+03 3.99884e-18 7.04908e-20
6.87578e+03 3.87004e-18 6.83384e-20
6.88578e+03 4.31189e-18 7.50725e-20
6.89579e+03 4.40460e-18 7.90669e-20
6.90579e+03 4.69206e-18 8.17110e-20
6.91579e+03 4.62598e-18 7.78887e-20
6.92579e+03 4.62826e-18 7.48030e-20
6.93579e+03 4.62635e-18 7.15873e-20
6.94580e+03 4.82525e-18 7.69916e-20
6.95580e+03 4.89573e-18 8.00656e-20
6.96580e+03 4.89399e-18 8.81323e-20
6.97580e+03 5.02504e-18 8.94846e-20
6.98580e+03 4.71379e-18 7.40782e-20
6.99581e+03 4.80219e-18 7.17177e-20
7.00581e+03 4.96210e-18 6.91026e-20
7.01581e+03 4.89550e-18 6.73305e-20
7.02581e+03 4.27471e-18 6.44860e-20
7.03582e+03 4.80382e-18 5.79873e-20
7.04582e+03 4.92614e-18 6.37075e-20
7.05582e+03 4.92334e-18 5.59017e-20
7.06582e+03 4.07628e-18 5.59482e-20
7.07582e+03 4.81244e-18 5.52892e-20
7.08583e+03 4.71070e-18 5.47949e-20
7.09583e+03 4.57629e-18 5.19853e-20
7.10583e+03 4.74385e-18 5.20616e-20
7.11583e+03 4.56849e-18 5.34485e-20
7.12583e+03 4.80446e-18 5.49149e-20
7.13584e+03 4.80673e-18 5.14597e-20
7.14584e+03 4.67241e-18 5.86083e-20
7.15584e+03 5.03210e-18 5.78176e-20
7.16584e+03 4.57669e-18 5.69931e-20
7.17585e+03 4.36243e-18 6.14622e-20
7.18585e+03 4.26304e-18 5.98285e-20
7.19585e+03 4.19698e-18 6.21835e-20
7.20585e+03 4.17871e-18 6.49499e-20
7.21585e+03 4.56668e-18 6.62529e-20
7.22586e+03 4.28806e-18 6.36567e-20
7.23586e+03 4.58151e-18 6.70648e-20
7.24586e+03 3.86759e-18 8.42835e-20
7.25586e+03 4.09104e-18 6.57638e-20
7.26586e+03 4.27412e-18 7.52003e-20
7.27587e+03 4.34255e-18 8.43324e-20
7.28587e+03 4.73745e-18 7.41097e-20
7.29587e+03 4.39299e-18 6.88015e-20
7.30587e+03 4.22122e-18 6.60722e-20
7.31588e+03 4.33895e-18 6.48280e-20
7.32588e+03 4.33217e-18 5.95501e-20
7.33588e+03 4.17687e-18 5.47026e-20
7.34588e+03 4.40794e-18 5.79340e-20
7.35588e+03 4.42938e-18 5.65935e-20
7.36589e+03 4.62709e-18 5.39699e-20
7.37589e+03 4.17062e-18 5.20446e-20
7.38589e+03 4.31746e-18 4.93486e-20
7.39589e+03 4.42951e-18 5.11641e-20
7.40590e+03 4.68638e-18 5.17108e-20
7.41590e+03 4.39126e-18 4.92614e-20
7.42590e+03 4.30757e-18 4.86158e-20
7.43590e+03 4.60462e-18 5.35849e-20
7.44590e+03 4.20658e-18 4.72745e-20
7.45591e+03 4.22827e-18 5.01039e-20
7.46591e+03 4.44968e-18 5.32450e-20
7.47591e+03 3.96285e-18 5.81633e-20
7.48591e+03 4.05551e-18 5.86022e-20
7.49591e+03 4.23141e-18 5.29295e-20
7.50592e+03 4.44919e-18 5.42413e-20
7.51592e+03 4.12660e-18 5.86769e-20
7.52592e+03 4.18338e-18 6.72434e-20
7.53592e+03 4.31725e-18 6.45861e-20
7.54593e+03 4.04649e-18 6.37765e-20
7.55593e+03 4.36100e-18 5.82808e-20
7.56593e+03 4.50406e-18 5.73860e-20
7.57593e+03 4.11976e-18 6.10692e-20
7.58593e+03 3.89129e-18 5.89742e-20
7.59594e+03 2.16571e-18 5.16067e-20
7.60594e+03 5.43623e-19 5.74503e-20
7.61594e+03 1.28884e-18 5.99808e-20
7.62594e+03 1.61269e-18 5.92214e-20
7.63594e+03 1.52577e-18 5.23841e-20
7.64595e+03 2.01774e-18 5.10942e-20
7.65595e+03 2.68965e-18 5.21948e-20
7.66595e+03 3.42097e-18 5.15937e-20
7.67595e+03 3.84966e-18 5.15229e-20
7.68596e+03 3.93880e-18 5.06588e-20
7.69596e+03 4.05020e-18 5.20085e-20
7.70596e+03 4.21695e-18 4.88362e-20
7.71596e+03 3.71764e-18 6.70904e-20
7.72596e+03 4.13242e-18 5.27201e-20
7.73597e+03 3.90452e-18 4.81593e-20
7.74597e+03 3.73405e-18 4.83441e-20
7.75597e+03 3.53351e-18 5.48038e-20
7.76597e+03 3.87456e-18 5.00391e-20
7.77597e+03 3.74608e-18 5.08927e-20
7.78598e+03 3.88116e-18 5.06809e-20
7.79598e+03 4.09745e-18 5.52246e-20
7.80598e+03 3.71259e-18 5.03992e-20
7.81598e+03 3.99327e-18 5.00311e-20
7.82599e+03 3.99819e-18 5.49245e-20
7.83599e+03 3.95924e-18 4.83397e-20
7.84599e+03 4.03480e-18 5.45882e-20
7.85599e+03 3.94971e-18 6.50949e-20
7.86599e+03 3.95100e-18 6.04493e-20
7.87600e+03 3.73125e-18 6.42499e-20
7.88600e+03 3.68109e-18 6.42725e-20
7.89600e+03 3.79541e-18 6.69584e-20
7.90600e+03 3.67956e-18 6.20617e-20
7.91600e+03 3.49750e-18 6.89138e-20
7.92601e+03 3.62306e-18 5.95278e-20
7.93601e+03 3.94712e-18 5.90407e-20
7.94601e+03 3.87268e-18 5.66028e-20
7.95601e+03 3.51658e-18 5.26598e-20
7.96602e+03 3.61239e-18 5.95440e-20
7.97602e+03 3.41314e-18 6.67363e-20
7.98602e+03 3.60349e-18 6.56038e-20
7.99602e+03 3.40332e-18 7.00739e-20
8.00602e+03 3.84698e-18 5.71380e-20
8.01603e+03 3.35539e-18 5.77432e-20
8.02603e+03 3.89054e-18 6.55646e-20
8.03603e+03 3.63021e-18 5.15294e-20
8.04603e+03 3.73815e-18 4.93745e-20
8.05604e+03 3.55720e-18 5.27528e-20
8.06604e+03 3.51994e-18 5.09339e-20
8.07604e+03 3.78391e-18 4.71900e-20
8.08604e+03 3.72192e-18 4.57206e-20
8.09604e+03 3.52663e-18 4.72362e-20
8.10605e+03 3.64009e-18 4.83589e-20
8.11605e+03 3.67994e-18 4.40015e-20
8.12605e+03 3.51945e-18 4.46197e-20
8.13605e+03 3.55026e-18 4.53836e-20
8.14605e+03 3.58992e-18 4.65429e-20
8.15606e+03 3.52730e-18 4.13135e-20
8.16606e+03 3.35895e-18 4.17762e-20
8.17606e+03 3.23297e-18 4.21536e-20
8.18606e+03 3.53865e-18 4.43139e-20
8.19607e+03 3.59426e-18 4.35268e-20
8.20607e+03 3.66168e-18 4.42201e-20
8.21607e+03 3.46934e-18 4.54732e-20
8.22607e+03 3.22897e-18 4.46083e-20
8.23607e+03 3.43939e-18 4.34698e-20
8.24608e+03 3.39172e-18 4.88451e-20
8.25608e+03 3.60531e-18 4.61470e-20
8.26608e+03 3.47549e-18 4.96963e-20
8.27608e+03 3.25576e-18 5.35452e-20
8.28608e+03 3.30448e-18 7.39021e-20
8.29609e+03 3.21522e-18 6.08028e-20
8.30609e+03 3.56689e-18 5.77523e-20
8.31609e+03 3.50976e-18 5.97232e-20
8.32609e+03 3.03473e-18 4.75041e-20
8.33610e+03 3.54074e-18 4.92316e-20
8.34610e+03 3.41520e-18 5.67046e-20
8.35610e+03 3.05726e-18 5.59315e-20
8.36610e+03 3.27654e-18 5.83015e-20
8.37610e+03 3.38363e-18 5.07633e-20
8.38611e+03 3.87619e-18 6.63237e-20
8.39611e+03 3.18204e-18 6.12909e-20
8.40611e+03 3.50056e-18 5.97133e-20
8.41611e+03 3.23684e-18 5.60071e-20
8.42611e+03 3.65150e-18 5.30616e-20
8.43612e+03 3.42061e-18 5.78931e-20
8.44612e+03 3.46319e-18 5.01783e-20
8.45612e+03 3.31375e-18 5.15299e-20
8.46612e+03 3.26638e-18 5.14847e-20
8.47613e+03 3.34919e-18 4.60441e-20
8.48613e+03 3.39372e-18 4.36984e-20
8.49613e+03 3.20838e-18 5.00533e-20
8.50613e+03 3.27384e-18 4.96112e-20
8.51613e+03 3.63967e-18 4.41095e-20
8.52614e+03 3.15551e-18 4.29698e-20
8.53614e+03 3.57120e-18 4.39054e-20
8.54614e+03 3.58338e-18 4.53279e-20
8.55614e+03 3.28442e-18 4.29165e-20
8.56614e+03 3.42840e-18 4.18107e-20
8.57615e+03 3.41324e-18 4.49232e-20
8.58615e+03 3.46328e-18 4.32854e-20
8.59615e+03 3.19020e-18 4.34041e-20
8.60615e+03 3.26041e-18 4.36112e-20
8.61616e+03 3.36916e-18 5.88845e-20
8.62616e+03 3.18243e-18 9.23846e-20
8.63616e+03 3.11193e-18 7.26130e-20
8.64616e+03 3.16891e-18 5.34166e-20
8.65616e+03 3.23047e-18 7.49745e-20
8.66617e+03 3.17080e-18 6.35994e-20
8.67617e+03 3.45620e-18 5.75933e-20
8.68617e+03 3.35219e-18 5.46637e-20
8.69617e+03 3.04817e-18 5.16020e-20
8.70618e+03 3.38452e-18 5.30960e-20
8.71618e+03 3.19088e-18 4.91503e-20
8.72618e+03 3.18111e-18 5.04824e-20
8.73618e+03 3.14895e-18 5.24412e-20
8.74618e+03 3.28033e-18 5.47645e-20
8.75619e+03 3.09125e-18 6.02775e-20
8.76619e+03 3.22360e-18 7.77911e-20
8.77619e+03 2.95420e-18 5.75918e-20
8.78619e+03 3.21064e-18 4.75578e-20
8.79619e+03 3.07343e-18 5.34216e-20
8.80620e+03 3.25219e-18 4.76117e-20
8.81620e+03 3.10099e-18 5.00733e-20
8.82620e+03 2.85222e-18 5.66898e-20
8.83620e+03 3.02715e-18 7.81373e-20
8.84621e+03 3.03119e-18 5.60601e-20
8.85621e+03 3.15298e-18 5.59818e-20
8.86621e+03 3.22452e-18 6.52015e-20
8.87621e+03 3.31758e-18 5.06461e-20
8.88621e+03 3.06555e-18 5.66950e-20
8.89622e+03 3.33700e-18 5.12503e-20
8.90622e+03 3.00211e-18 5.47359e-20
8.91622e+03 3.03874e-18 4.91646e-20
8.92622e+03 3.10349e-18 5.32917e-20
8.93622e+03 3.08505e-18 4.66787e-20
8.94623e+03 3.00617e-18 4.89710e-20
8.95623e+03 3.26003e-18 4.83358e-20
8.96623e+03 2.97890e-18 4.12184e-20
8.97623e+03 2.83490e-18 4.29832e-20
8.98624e+03 2.74670e-18 4.91889e-20
8.99624e+03 2.77166e-18 4.08481e-20
9.00624e+03 2.72257e-18 4.32369e-20
9.01624e+03 2.88350e-18 3.98377e-20
9.02624e+03 2.87493e-18 4.12418e-20
