#  wl flux error bpmap
3.203006e+03 1.873594e-17 4.377399e-17   0.000000
3.205006e+03 4.675525e-18 4.080184e-17   0.000000
3.207007e+03 7.146613e-17 3.980339e-17   0.000000
3.209007e+03 -7.016019e-17 3.745827e-17   0.000000
3.211007e+03 6.038829e-17 3.757711e-17   0.000000
3.213008e+03 4.827014e-17 3.593352e-17   0.000000
3.215008e+03 3.637120e-17 3.472012e-17   0.000000
3.217008e+03 4.017590e-17 3.371710e-17   0.000000
3.219009e+03 3.013385e-17 3.341474e-17   0.000000
3.221009e+03 -2.303574e-18 3.078544e-17   0.000000
3.223010e+03 4.556921e-17 3.191437e-17   0.000000
3.225010e+03 4.064398e-17 2.967497e-17   0.000000
3.227010e+03 -4.254970e-18 2.900776e-17   0.000000
3.229011e+03 8.583805e-19 2.756804e-17   0.000000
3.231011e+03 -9.212011e-18 2.677765e-17   0.000000
3.233011e+03 1.913359e-17 2.535736e-17   0.000000
3.235012e+03 6.997034e-18 2.487050e-17   0.000000
3.237012e+03 1.177113e-17 2.343519e-17   0.000000
3.239013e+03 3.661859e-17 2.398321e-17   0.000000
3.241013e+03 4.025956e-17 2.308079e-17   0.000000
3.243013e+03 4.960022e-17 2.317829e-17   0.000000
3.245014e+03 3.366141e-17 2.296753e-17   0.000000
3.247014e+03 5.044362e-17 2.269617e-17   0.000000
3.249014e+03 5.075443e-17 2.256063e-17   0.000000
3.251015e+03 4.939277e-17 2.258649e-17   0.000000
3.253015e+03 2.552178e-17 2.198915e-17   0.000000
3.255016e+03 1.532480e-17 2.140303e-17   0.000000
3.257016e+03 4.245926e-17 2.180193e-17   0.000000
3.259016e+03 4.352910e-17 2.188768e-17   0.000000
3.261017e+03 5.448968e-17 2.181052e-17   0.000000
3.263017e+03 2.342669e-17 2.170590e-17   0.000000
3.265017e+03 3.104169e-17 2.136171e-17   0.000000
3.267018e+03 3.681747e-17 2.072885e-17   0.000000
3.269018e+03 6.105624e-17 2.186335e-17   0.000000
3.271019e+03 4.400649e-17 2.077272e-17   0.000000
3.273019e+03 3.885257e-17 2.159789e-17   0.000000
3.275019e+03 2.370854e-17 2.102595e-17   0.000000
3.277020e+03 2.492676e-17 2.192552e-17   0.000000
3.279020e+03 2.303680e-17 2.122552e-17   0.000000
3.281020e+03 3.418755e-17 2.182118e-17   0.000000
3.283021e+03 9.995706e-18 2.161372e-17   0.000000
3.285021e+03 8.532652e-18 2.222497e-17   0.000000
3.287021e+03 1.756811e-17 2.236574e-17   0.000000
3.289022e+03 2.712376e-17 2.207337e-17   0.000000
3.291022e+03 -1.570816e-17 2.166908e-17   0.000000
3.293023e+03 2.145549e-18 2.271192e-17   0.000000
3.295023e+03 -1.922475e-17 2.307806e-17   0.000000
3.297023e+03 -9.788681e-18 2.272256e-17   0.000000
3.299024e+03 -1.597901e-19 2.255204e-17   0.000000
3.301024e+03 -3.267280e-17 2.319967e-17   0.000000
3.303024e+03 -1.297571e-17 2.314509e-17   0.000000
3.305025e+03 -1.957028e-17 2.277490e-17   0.000000
3.307025e+03 -5.106823e-17 2.337662e-17   0.000000
3.309026e+03 1.825829e-17 2.298604e-17   0.000000
3.311026e+03 -4.513927e-19 2.388985e-17   0.000000
3.313026e+03 -1.157930e-17 2.332640e-17   0.000000
3.315027e+03 2.136767e-17 2.378387e-17   0.000000
3.317027e+03 -1.709887e-17 2.311751e-17   0.000000
3.319027e+03 -4.303757e-18 2.313922e-17   0.000000
3.321028e+03 1.547522e-17 2.253227e-17   0.000000
3.323028e+03 4.464217e-17 2.233699e-17   0.000000
3.325029e+03 4.340369e-17 2.214705e-17   0.000000
3.327029e+03 3.899022e-17 2.171969e-17   0.000000
3.329029e+03 6.313347e-17 2.114541e-17   0.000000
3.331030e+03 4.471721e-17 2.107889e-17   0.000000
3.333030e+03 3.313756e-17 2.024075e-17   0.000000
3.335030e+03 4.470524e-17 1.998174e-17   0.000000
3.337031e+03 2.827391e-17 1.925309e-17   0.000000
3.339031e+03 4.012514e-17 1.902007e-17   0.000000
3.341032e+03 4.566776e-17 1.847088e-17   0.000000
3.343032e+03 5.061321e-17 1.773418e-17   0.000000
3.345032e+03 5.120591e-17 1.742423e-17   0.000000
3.347033e+03 1.641228e-17 1.626436e-17   0.000000
3.349033e+03 3.502722e-17 1.621012e-17   0.000000
3.351033e+03 4.704854e-17 1.634726e-17   0.000000
3.353034e+03 2.589645e-17 1.572472e-17   0.000000
3.355034e+03 6.423802e-17 1.533930e-17   0.000000
3.357035e+03 6.361582e-17 1.506165e-17   0.000000
3.359035e+03 5.223465e-17 1.448873e-17   0.000000
3.361035e+03 4.175890e-17 1.416064e-17   0.000000
3.363036e+03 5.426979e-17 1.395509e-17   0.000000
3.365036e+03 4.307664e-17 1.365255e-17   0.000000
3.367036e+03 4.874404e-17 1.390640e-17   0.000000
3.369037e+03 8.450695e-17 1.598402e-17   0.000000
3.371037e+03 3.354390e-17 1.489925e-17   0.000000
3.373037e+03 5.965190e-17 1.466357e-17   0.000000
3.375038e+03 5.244072e-17 1.425695e-17   0.000000
3.377038e+03 6.266232e-17 1.339861e-17   0.000000
3.379039e+03 4.859152e-17 1.326509e-17   0.000000
3.381039e+03 1.364564e-17 1.275516e-17   0.000000
3.383039e+03 5.822792e-17 1.251482e-17   0.000000
3.385040e+03 5.607571e-17 1.263728e-17   0.000000
3.387040e+03 6.740434e-17 1.213619e-17   0.000000
3.389040e+03 3.358174e-17 1.181307e-17   0.000000
3.391041e+03 4.481210e-17 1.159571e-17   0.000000
3.393041e+03 5.446342e-17 1.151914e-17   0.000000
3.395042e+03 5.396353e-17 1.161813e-17   0.000000
3.397042e+03 5.257154e-17 1.149728e-17   0.000000
3.399042e+03 5.178708e-17 1.130125e-17   0.000000
3.401043e+03 4.903647e-17 1.128178e-17   0.000000
3.403043e+03 5.174395e-17 1.114747e-17   0.000000
3.405043e+03 4.968952e-17 1.101426e-17   0.000000
3.407044e+03 1.931393e-17 1.057989e-17   0.000000
3.409044e+03 6.499862e-17 1.101141e-17   0.000000
3.411045e+03 6.218814e-17 1.110953e-17   0.000000
3.413045e+03 7.235279e-17 1.116374e-17   0.000000
3.415045e+03 7.517451e-17 1.111105e-17   0.000000
3.417046e+03 2.382403e-17 1.126091e-17   0.000000
3.419046e+03 5.136969e-17 1.133012e-17   0.000000
3.421046e+03 5.611594e-17 1.144440e-17   0.000000
3.423047e+03 5.407433e-17 1.135913e-17   0.000000
3.425047e+03 4.244296e-17 1.131709e-17   0.000000
3.427048e+03 6.282161e-17 1.178587e-17   0.000000
3.429048e+03 5.468787e-17 1.144846e-17   0.000000
3.431048e+03 4.844823e-17 1.184617e-17   0.000000
3.433049e+03 7.934137e-17 1.178871e-17   0.000000
3.435049e+03 4.202435e-17 1.218584e-17   0.000000
3.437049e+03 5.937678e-17 1.243185e-17   0.000000
3.439050e+03 6.608636e-17 1.229152e-17   0.000000
3.441050e+03 5.821529e-17 1.238259e-17   0.000000
3.443051e+03 5.253404e-17 1.219316e-17   0.000000
3.445051e+03 3.718272e-17 1.216828e-17   0.000000
3.447051e+03 3.772642e-17 1.225306e-17   0.000000
3.449052e+03 5.661149e-17 1.255248e-17   0.000000
3.451052e+03 6.896745e-17 1.317740e-17   0.000000
3.453052e+03 5.162336e-17 1.334999e-17   0.000000
3.455053e+03 7.867169e-17 1.332793e-17   0.000000
3.457053e+03 6.055031e-17 1.312299e-17   0.000000
3.459054e+03 6.048585e-17 1.302780e-17   0.000000
3.461054e+03 5.846496e-17 1.321459e-17   0.000000
3.463054e+03 6.538904e-17 1.295117e-17   0.000000
3.465055e+03 5.207776e-17 1.301006e-17   0.000000
3.467055e+03 5.978661e-17 1.296352e-17   0.000000
3.469055e+03 5.414342e-17 1.293935e-17   0.000000
3.471056e+03 4.300894e-17 1.268358e-17   0.000000
3.473056e+03 5.847250e-17 1.278129e-17   0.000000
3.475057e+03 3.500744e-17 1.249150e-17   0.000000
3.477057e+03 6.735600e-17 1.242512e-17   0.000000
3.479057e+03 5.946048e-17 1.253178e-17   0.000000
3.481058e+03 3.096013e-17 1.263608e-17   0.000000
3.483058e+03 5.406583e-17 1.263944e-17   0.000000
3.485058e+03 6.801464e-17 1.243239e-17   0.000000
3.487059e+03 6.060491e-17 1.186054e-17   0.000000
3.489059e+03 6.240275e-17 1.187889e-17   0.000000
3.491060e+03 5.618448e-17 1.148955e-17   0.000000
