#  wl flux error bpmap
3.200105e+03 -7.151249e-17 1.386201e-16   0.000000
3.200305e+03 1.482419e-16 1.442172e-16   0.000000
3.200505e+03 -3.079737e-17 1.369691e-16   0.000000
3.200705e+03 -7.043164e-17 1.467647e-16   0.000000
3.200906e+03 -5.129836e-17 1.497916e-16   0.000000
3.201106e+03 1.640887e-17 1.468299e-16   0.000000
3.201306e+03 7.990603e-17 1.478097e-16   0.000000
3.201506e+03 -8.030561e-17 1.427050e-16   0.000000
3.201706e+03 -7.373812e-17 1.417008e-16   0.000000
3.201906e+03 2.343546e-16 1.462168e-16   0.000000
3.202106e+03 8.786518e-17 1.416085e-16   0.000000
3.202306e+03 9.773367e-17 1.408463e-16   0.000000
3.202506e+03 1.016216e-16 1.407564e-16   0.000000
3.202706e+03 -7.288828e-17 1.361498e-16   0.000000
3.202906e+03 2.055196e-17 1.400474e-16   0.000000
3.203106e+03 -2.761872e-17 1.396926e-16   0.000000
3.203306e+03 -2.040653e-16 1.345619e-16   0.000000
3.203506e+03 8.906339e-17 1.367125e-16   0.000000
3.203706e+03 6.188015e-17 1.368767e-16   0.000000
3.203906e+03 5.378028e-17 1.375666e-16   0.000000
3.204106e+03 -1.926251e-19 1.322957e-16   0.000000
3.204306e+03 9.799340e-17 1.320322e-16   0.000000
3.204506e+03 -9.203054e-18 1.292923e-16   0.000000
3.204706e+03 -1.220930e-16 1.279381e-16   0.000000
3.204906e+03 -9.323923e-17 1.289506e-16   0.000000
3.205106e+03 1.932210e-17 1.318907e-16   0.000000
3.205306e+03 -1.080338e-16 1.271533e-16   0.000000
3.205506e+03 7.015591e-20 1.264593e-16   0.000000
3.205706e+03 2.347240e-16 1.292217e-16   0.000000
3.205906e+03 3.669399e-17 1.256233e-16   0.000000
3.206106e+03 -1.557559e-16 1.226767e-16   0.000000
3.206307e+03 1.811674e-16 1.296537e-16   0.000000
3.206507e+03 9.679847e-17 1.251808e-16   0.000000
3.206707e+03 1.046914e-16 1.271172e-16   0.000000
3.206907e+03 3.659294e-17 1.280801e-16   0.000000
3.207107e+03 1.020418e-16 1.272189e-16   0.000000
3.207307e+03 5.145965e-17 1.237967e-16   0.000000
3.207507e+03 5.615775e-17 1.235351e-16   0.000000
3.207707e+03 1.008827e-16 1.262255e-16   0.000000
3.207907e+03 1.599558e-16 1.257221e-16   0.000000
3.208107e+03 6.986025e-18 1.205874e-16   0.000000
3.208307e+03 -1.555164e-16 1.175382e-16   0.000000
3.208507e+03 -7.392478e-17 1.183606e-16   0.000000
3.208707e+03 -1.460607e-16 1.156824e-16   0.000000
3.208907e+03 -1.527226e-16 1.129809e-16   0.000000
3.209107e+03 7.400382e-17 1.187632e-16   0.000000
3.209307e+03 2.488127e-17 1.172014e-16   0.000000
3.209507e+03 2.024819e-17 1.177100e-16   0.000000
3.209707e+03 -1.541116e-16 1.200041e-16   0.000000
3.209907e+03 -1.438687e-16 1.272221e-16   0.000000
3.210107e+03 1.169006e-16 1.280459e-16   0.000000
3.210307e+03 1.226949e-16 1.264986e-16   0.000000
3.210507e+03 -4.620819e-17 1.226908e-16   0.000000
3.210707e+03 9.134058e-17 1.193988e-16   0.000000
3.210907e+03 1.069136e-16 1.195270e-16   0.000000
3.211107e+03 4.225457e-17 1.210616e-16   0.000000
3.211307e+03 -3.991832e-18 1.165485e-16   0.000000
3.211507e+03 6.035323e-17 1.153483e-16   0.000000
3.211708e+03 5.235979e-17 1.114373e-16   0.000000
3.211908e+03 7.204065e-17 1.113837e-16   0.000000
3.212108e+03 1.532156e-16 1.187261e-16   0.000000
3.212308e+03 1.737139e-16 1.235919e-16   0.000000
3.212508e+03 1.765239e-16 1.277853e-16   0.000000
3.212708e+03 3.786207e-17 1.226179e-16   0.000000
3.212908e+03 1.682453e-16 1.198324e-16   0.000000
3.213108e+03 -2.538202e-17 1.102140e-16   0.000000
3.213308e+03 -7.447563e-17 1.061411e-16   0.000000
3.213508e+03 -1.401220e-17 1.040481e-16   0.000000
3.213708e+03 -1.279224e-17 1.038838e-16   0.000000
3.213908e+03 1.509627e-17 1.087576e-16   0.000000
3.214108e+03 -4.643692e-17 1.129468e-16   0.000000
3.214308e+03 6.599475e-17 1.167564e-16   0.000000
3.214508e+03 1.210548e-16 1.181318e-16   0.000000
3.214708e+03 2.233900e-16 1.148026e-16   0.000000
3.214908e+03 -5.316434e-17 1.097045e-16   0.000000
3.215108e+03 -2.584402e-17 1.092044e-16   0.000000
3.215308e+03 2.157164e-16 1.122729e-16   0.000000
3.215508e+03 3.220274e-17 1.042599e-16   0.000000
3.215708e+03 -6.737231e-17 1.016988e-16   0.000000
3.215908e+03 -3.809987e-17 1.024340e-16   0.000000
3.216108e+03 3.386584e-17 1.051455e-16   0.000000
3.216308e+03 -2.895389e-17 1.078009e-16   0.000000
3.216508e+03 -8.585786e-17 1.116719e-16   0.000000
3.216708e+03 6.912605e-17 1.148616e-16   0.000000
3.216908e+03 1.174646e-16 1.121007e-16   0.000000
3.217109e+03 -5.297283e-17 1.046389e-16   0.000000
3.217309e+03 5.203982e-17 1.036409e-16   0.000000
3.217509e+03 1.291795e-16 1.036274e-16   0.000000
3.217709e+03 1.873832e-16 1.054931e-16   0.000000
3.217909e+03 -1.804928e-17 9.992075e-17   0.000000
3.218109e+03 -1.219018e-17 1.006825e-16   0.000000
3.218309e+03 4.978025e-17 1.027146e-16   0.000000
3.218509e+03 8.277104e-17 1.041925e-16   0.000000
3.218709e+03 -1.695267e-17 1.031421e-16   0.000000
3.218909e+03 -1.785355e-17 1.086053e-16   0.000000
3.219109e+03 1.218052e-16 1.142582e-16   0.000000
3.219309e+03 2.008729e-17 1.102178e-16   0.000000
3.219509e+03 1.262969e-17 1.088228e-16   0.000000
3.219709e+03 3.104304e-17 1.046492e-16   0.000000
3.219909e+03 4.213020e-17 1.017344e-16   0.000000
3.220109e+03 -1.256706e-16 9.329901e-17   0.000000
3.220309e+03 1.160526e-17 9.693563e-17   0.000000
3.220509e+03 1.274777e-16 9.843699e-17   0.000000
3.220709e+03 -3.966361e-17 9.686231e-17   0.000000
3.220909e+03 1.416410e-17 1.004277e-16   0.000000
3.221109e+03 -1.817583e-17 9.758835e-17   0.000000
3.221309e+03 9.592792e-17 9.963867e-17   0.000000
3.221509e+03 -3.555108e-17 9.631079e-17   0.000000
3.221709e+03 -6.094574e-17 9.479592e-17   0.000000
3.221909e+03 3.296867e-17 9.995913e-17   0.000000
3.222109e+03 -1.871764e-18 1.004402e-16   0.000000
3.222309e+03 -6.724830e-17 1.042579e-16   0.000000
3.222510e+03 7.099931e-17 1.068036e-16   0.000000
3.222710e+03 1.491426e-16 1.076923e-16   0.000000
3.222910e+03 9.663287e-17 1.050428e-16   0.000000
3.223110e+03 1.247729e-16 1.016336e-16   0.000000
3.223310e+03 3.664076e-17 9.802138e-17   0.000000
3.223510e+03 8.731112e-17 9.661466e-17   0.000000
3.223710e+03 1.936389e-17 9.583847e-17   0.000000
3.223910e+03 -3.737272e-17 9.566237e-17   0.000000
3.224110e+03 -7.154604e-18 9.347796e-17   0.000000
3.224310e+03 8.587822e-17 9.353505e-17   0.000000
3.224510e+03 -3.259583e-17 9.191258e-17   0.000000
3.224710e+03 2.341859e-17 9.131204e-17   0.000000
3.224910e+03 1.591346e-16 9.458361e-17   0.000000
3.225110e+03 2.016385e-19 9.147437e-17   0.000000
3.225310e+03 -9.478074e-17 9.052563e-17   0.000000
3.225510e+03 1.143943e-16 9.547416e-17   0.000000
3.225710e+03 8.379446e-17 9.737283e-17   0.000000
3.225910e+03 1.056869e-16 9.997810e-17   0.000000
3.226110e+03 -1.486775e-16 9.706630e-17   0.000000
3.226310e+03 3.506298e-17 1.001355e-16   0.000000
3.226510e+03 2.918208e-17 9.517934e-17   0.000000
3.226710e+03 -4.549389e-17 8.961778e-17   0.000000
3.226910e+03 6.912594e-17 9.100366e-17   0.000000
3.227110e+03 1.226363e-17 9.190502e-17   0.000000
3.227310e+03 6.772070e-17 8.940021e-17   0.000000
3.227510e+03 3.594802e-17 8.921219e-17   0.000000
3.227710e+03 -1.097276e-16 8.737680e-17   0.000000
3.227911e+03 9.886158e-18 8.881479e-17   0.000000
3.228111e+03 9.343094e-17 9.127801e-17   0.000000
3.228311e+03 -2.377029e-16 8.670201e-17   0.000000
3.228511e+03 4.462005e-17 8.901932e-17   0.000000
3.228711e+03 8.768493e-17 8.874432e-17   0.000000
3.228911e+03 -2.064093e-17 8.473043e-17   0.000000
3.229111e+03 7.942208e-19 8.467693e-17   0.000000
